shipment_id,merchant_id,order_id,courier,shipment_status,delivery_attempts,rto_status,shipping_cost,delivery_days,pincode,area,city
SHP000269,M001,ORD003160,Delhivery,delivered,1,no,189.73,3,560100,Electronic City,Bangalore
SHP000270,M001,ORD004925,Delhivery,delivered,1,no,129.19,4,560103,Bellandur,Bangalore
SHP000271,M001,ORD003173,BlueDart,failed_delivery,1,no,72.93,6,560034,Koramangala,Bangalore
SHP000272,M001,ORD001658,Xpressbees,in_transit,2,no,127.29,4,560102,HSR Layout,Bangalore
SHP000273,M001,ORD002889,BlueDart,delivered,1,no,55.51,4,560024,Hebbal,Bangalore
SHP000274,M001,ORD000433,Shiprocket,in_transit,1,no,145.14,1,560071,Domlur,Bangalore
SHP000275,M001,ORD002633,Ecom Express,delivered,2,no,135.88,3,560102,HSR Layout,Bangalore
SHP000276,M001,ORD003638,Xpressbees,delivered,1,no,123.4,2,560038,Indiranagar,Bangalore
SHP000277,M001,ORD001601,BlueDart,in_transit,1,no,210.76,1,560100,Electronic City,Bangalore
SHP000278,M001,ORD002632,BlueDart,delivered,2,no,83.34,3,560066,Whitefield,Bangalore
SHP000279,M001,ORD004947,Xpressbees,delivered,1,no,111.37,1,560003,Malleshwaram,Bangalore
SHP000280,M001,ORD000489,Shiprocket,in_transit,1,no,46.09,1,560103,Bellandur,Bangalore
SHP000281,M001,ORD003424,Xpressbees,delivered,1,no,93.73,2,560037,Marathahalli,Bangalore
SHP000282,M001,ORD004918,Ecom Express,delivered,1,no,138.53,3,560078,JP Nagar,Bangalore
SHP000283,M001,ORD004071,Ecom Express,delivered,1,no,171.95,4,560035,Sarjapur Road,Bangalore
SHP000284,M001,ORD000108,Ecom Express,rto,2,yes,209.94,7,560100,Electronic City,Bangalore
SHP000285,M001,ORD003409,Xpressbees,delivered,1,no,125.47,1,560024,Hebbal,Bangalore
SHP000286,M001,ORD000642,Delhivery,delivered,1,no,68.23,1,560098,RR Nagar,Bangalore
SHP000287,M001,ORD000559,Delhivery,in_transit,1,no,131.8,4,560037,Marathahalli,Bangalore
SHP000288,M001,ORD003229,Shiprocket,delivered,1,no,166.25,4,560100,Electronic City,Bangalore
SHP000289,M001,ORD003749,Ecom Express,delivered,1,no,61.09,4,560036,KR Puram,Bangalore
SHP000290,M001,ORD002284,Ecom Express,delivered,1,no,128.28,4,560064,Jakkur,Bangalore
SHP000291,M001,ORD004666,Delhivery,in_transit,1,no,136.43,3,560066,Whitefield,Bangalore
SHP000292,M001,ORD002914,Shiprocket,failed_delivery,3,no,95.0,7,560066,Whitefield,Bangalore
SHP000293,M001,ORD002089,Delhivery,in_transit,1,no,117.09,1,560041,Jayanagar,Bangalore
SHP000294,M001,ORD004739,Delhivery,failed_delivery,2,no,62.47,5,560037,Marathahalli,Bangalore
SHP000295,M001,ORD003892,Shiprocket,failed_delivery,1,no,128.46,6,560066,Whitefield,Bangalore
SHP000296,M001,ORD002792,Delhivery,delivered,2,no,137.73,1,560037,Brookefield,Bangalore
SHP000297,M001,ORD000826,Ecom Express,delivered,2,no,49.86,5,560034,Koramangala,Bangalore
SHP000298,M001,ORD000317,Ecom Express,delivered,3,no,105.11,4,560066,Whitefield,Bangalore
SHP000299,M001,ORD004636,Shiprocket,delivered,1,no,46.83,2,560103,Bellandur,Bangalore
SHP000300,M001,ORD004330,Ecom Express,in_transit,1,no,100.95,3,560103,Bellandur,Bangalore
SHP000301,M001,ORD000119,Delhivery,failed_delivery,1,no,46.11,3,560037,Brookefield,Bangalore
SHP000302,M001,ORD003170,Shiprocket,rto,3,yes,107.39,8,560017,Old Airport Road,Bangalore
SHP000303,M001,ORD004043,BlueDart,in_transit,1,no,107.74,1,560098,RR Nagar,Bangalore
SHP000304,M001,ORD003167,Ecom Express,delivered,2,no,126.61,3,560003,Malleshwaram,Bangalore
SHP000305,M001,ORD000688,Delhivery,delivered,1,no,90.91,4,560001,MG Road,Bangalore
SHP000306,M001,ORD000961,Xpressbees,delivered,2,no,91.56,5,560034,Koramangala,Bangalore
SHP000307,M001,ORD001995,Ecom Express,delivered,1,no,61.53,1,560037,Brookefield,Bangalore
SHP000308,M001,ORD001215,BlueDart,delivered,2,no,82.88,4,560037,Marathahalli,Bangalore
SHP000309,M001,ORD002510,Shiprocket,in_transit,1,no,48.69,3,560103,Bellandur,Bangalore
SHP000310,M001,ORD002457,BlueDart,delivered,2,no,139.31,3,560035,Sarjapur Road,Bangalore
SHP000311,M001,ORD002823,Xpressbees,in_transit,2,no,129.94,3,560071,Domlur,Bangalore
SHP000312,M001,ORD000102,Shiprocket,in_transit,1,no,77.26,2,560103,Bellandur,Bangalore
SHP000313,M001,ORD004643,BlueDart,delivered,1,no,166.8,5,560100,Electronic City,Bangalore
SHP000314,M001,ORD001068,BlueDart,in_transit,1,no,122.51,3,560102,HSR Layout,Bangalore
SHP000315,M001,ORD004440,Delhivery,delivered,1,no,131.75,4,560100,Electronic City,Bangalore
SHP000316,M001,ORD001618,Ecom Express,delivered,1,no,135.38,1,560034,Koramangala,Bangalore
SHP000317,M001,ORD004584,BlueDart,delivered,1,no,128.33,5,560103,Bellandur,Bangalore
SHP000318,M001,ORD002812,Xpressbees,delivered,1,no,117.57,1,560066,Whitefield,Bangalore
SHP000319,M001,ORD004433,Ecom Express,delivered,1,no,50.35,1,560103,Bellandur,Bangalore
SHP000320,M001,ORD001465,Delhivery,delivered,1,no,137.32,5,560038,Indiranagar,Bangalore
SHP000321,M001,ORD001456,Ecom Express,delivered,1,no,117.87,3,560048,Mahadevapura,Bangalore
SHP000322,M001,ORD004594,BlueDart,rto,3,yes,104.22,4,560004,Basavanagudi,Bangalore
SHP000323,M001,ORD002829,BlueDart,failed_delivery,1,no,53.43,3,560017,Old Airport Road,Bangalore
SHP000324,M001,ORD002904,Shiprocket,delivered,1,no,53.14,2,560038,Indiranagar,Bangalore
SHP000325,M001,ORD001093,Shiprocket,delivered,1,no,120.88,2,560037,Marathahalli,Bangalore
SHP000326,M001,ORD003550,Delhivery,failed_delivery,2,no,124.27,9,560034,Koramangala,Bangalore
SHP000327,M001,ORD004030,Shiprocket,delivered,2,no,108.0,5,560034,Koramangala,Bangalore
SHP000328,M001,ORD000614,BlueDart,failed_delivery,2,no,117.57,6,560076,BTM Layout,Bangalore
SHP000329,M001,ORD001461,BlueDart,delivered,1,no,66.36,4,560034,Koramangala,Bangalore
SHP000330,M001,ORD004600,Ecom Express,delivered,1,no,92.13,4,560048,Mahadevapura,Bangalore
SHP000331,M001,ORD003587,BlueDart,delivered,1,no,144.43,2,560102,HSR Layout,Bangalore
SHP000332,M001,ORD003487,Ecom Express,delivered,1,no,144.91,1,560038,Indiranagar,Bangalore
SHP000333,M001,ORD002390,Xpressbees,delivered,1,no,74.88,4,560038,Indiranagar,Bangalore
SHP000334,M001,ORD004143,Shiprocket,in_transit,1,no,60.6,2,560102,HSR Layout,Bangalore
SHP000335,M001,ORD003765,Delhivery,delivered,1,no,75.67,4,560008,Ulsoor,Bangalore
SHP000336,M001,ORD001882,Ecom Express,failed_delivery,3,no,52.73,4,560066,Whitefield,Bangalore
SHP000337,M001,ORD004916,Shiprocket,delivered,1,no,138.48,4,560071,Domlur,Bangalore
SHP000338,M001,ORD001353,BlueDart,delivered,1,no,146.4,4,560017,Old Airport Road,Bangalore
SHP000339,M001,ORD001492,Delhivery,rto,2,yes,72.17,8,560102,HSR Layout,Bangalore
SHP000340,M001,ORD000861,Ecom Express,in_transit,2,no,55.3,2,560040,Vijayanagar,Bangalore
SHP000341,M001,ORD002868,Shiprocket,in_transit,2,no,58.13,2,560066,Whitefield,Bangalore
SHP000342,M001,ORD003929,BlueDart,delivered,1,no,138.47,5,560048,Mahadevapura,Bangalore
SHP000343,M001,ORD000035,Delhivery,delivered,2,no,130.08,3,560037,Marathahalli,Bangalore
SHP000344,M001,ORD002551,BlueDart,rto,2,yes,203.1,7,560035,Sarjapur Road,Bangalore
SHP000345,M001,ORD004255,Ecom Express,failed_delivery,1,no,88.0,7,560037,Marathahalli,Bangalore
SHP000346,M001,ORD001012,Ecom Express,rto,1,yes,122.95,3,560102,HSR Layout,Bangalore
SHP000347,M001,ORD004207,Shiprocket,delivered,1,no,88.98,3,560066,Whitefield,Bangalore
SHP000348,M001,ORD000457,BlueDart,delivered,1,no,87.96,1,560035,Sarjapur Road,Bangalore
SHP000349,M001,ORD004549,Delhivery,rto,3,yes,122.22,8,560100,Electronic City,Bangalore
SHP000350,M001,ORD001478,Xpressbees,delivered,3,no,190.29,1,560035,Sarjapur Road,Bangalore
SHP000351,M001,ORD004620,Ecom Express,delivered,1,no,69.65,5,560103,Bellandur,Bangalore
SHP000352,M001,ORD003592,Xpressbees,rto,2,yes,142.44,4,560038,Indiranagar,Bangalore
SHP000353,M001,ORD000214,Delhivery,delivered,1,no,145.49,1,560078,JP Nagar,Bangalore
SHP000354,M001,ORD004357,Delhivery,delivered,3,no,142.6,2,560103,Bellandur,Bangalore
SHP000355,M001,ORD001263,BlueDart,delivered,1,no,136.99,4,560066,Whitefield,Bangalore
SHP000356,M001,ORD003489,Shiprocket,delivered,1,no,135.6,3,560037,Brookefield,Bangalore
SHP000357,M001,ORD001010,Ecom Express,rto,2,yes,108.0,7,560037,Marathahalli,Bangalore
SHP000358,M001,ORD004906,BlueDart,delivered,1,no,107.38,4,560034,Koramangala,Bangalore
SHP000359,M001,ORD004629,Ecom Express,delivered,1,no,151.88,1,560035,Sarjapur Road,Bangalore
SHP000360,M001,ORD004700,BlueDart,delivered,3,no,92.66,2,560066,Whitefield,Bangalore
SHP000361,M001,ORD002907,Ecom Express,rto,3,yes,120.46,9,560034,Koramangala,Bangalore
SHP000362,M001,ORD000037,BlueDart,delivered,1,no,141.56,4,560037,Marathahalli,Bangalore
SHP000363,M001,ORD000508,Ecom Express,rto,2,yes,127.49,3,560035,Sarjapur Road,Bangalore
SHP000364,M001,ORD001677,Delhivery,delivered,2,no,143.97,5,560085,Banashankari,Bangalore
SHP000365,M001,ORD002134,Xpressbees,failed_delivery,1,no,175.19,8,560058,Peenya,Bangalore
SHP000366,M001,ORD003097,Ecom Express,in_transit,2,no,131.49,1,560076,BTM Layout,Bangalore
SHP000367,M001,ORD002041,Shiprocket,delivered,2,no,89.93,1,560008,Ulsoor,Bangalore
SHP000368,M001,ORD000502,BlueDart,in_transit,1,no,67.06,3,560037,Marathahalli,Bangalore
SHP000369,M001,ORD004001,Ecom Express,delivered,1,no,159.71,5,560060,Kengeri,Bangalore
SHP000370,M001,ORD002727,Xpressbees,delivered,1,no,101.09,2,560017,Old Airport Road,Bangalore
SHP000371,M001,ORD004590,Xpressbees,delivered,1,no,46.12,3,560034,Koramangala,Bangalore
SHP000372,M001,ORD000365,Ecom Express,delivered,2,no,111.55,2,560078,JP Nagar,Bangalore
SHP000373,M001,ORD003663,Shiprocket,delivered,1,no,82.45,5,560102,HSR Layout,Bangalore
SHP000374,M001,ORD000177,Ecom Express,delivered,2,no,66.41,1,560034,Koramangala,Bangalore
SHP000375,M001,ORD001502,Xpressbees,in_transit,3,no,77.64,3,560037,Brookefield,Bangalore
SHP000376,M001,ORD003284,BlueDart,in_transit,2,no,54.81,4,560001,MG Road,Bangalore
SHP000377,M001,ORD002275,Shiprocket,delivered,1,no,139.01,1,560037,Marathahalli,Bangalore
SHP000378,M001,ORD001751,Xpressbees,delivered,1,no,138.16,4,560037,Marathahalli,Bangalore
SHP000379,M001,ORD002974,Ecom Express,delivered,1,no,59.46,2,560034,Koramangala,Bangalore
SHP000380,M001,ORD001966,Xpressbees,delivered,1,no,76.05,2,560103,Bellandur,Bangalore
SHP000381,M001,ORD000717,Delhivery,failed_delivery,2,no,59.75,9,560066,Whitefield,Bangalore
SHP000382,M001,ORD004845,BlueDart,failed_delivery,2,no,166.47,3,560035,Sarjapur Road,Bangalore
SHP000383,M001,ORD003027,Delhivery,delivered,1,no,110.48,5,560076,Bannerghatta Road,Bangalore
SHP000384,M001,ORD000670,BlueDart,delivered,1,no,146.47,2,560037,Brookefield,Bangalore
SHP000385,M001,ORD003609,BlueDart,delivered,1,no,107.79,4,560064,Jakkur,Bangalore
SHP000386,M001,ORD000570,BlueDart,delivered,1,no,170.1,3,560060,Kengeri,Bangalore
SHP000387,M001,ORD003485,Shiprocket,rto,3,yes,83.58,5,560034,Koramangala,Bangalore
SHP000388,M001,ORD002933,Delhivery,delivered,2,no,81.37,3,560103,Bellandur,Bangalore
SHP000389,M001,ORD001277,BlueDart,delivered,2,no,144.74,1,560100,Electronic City,Bangalore
SHP000390,M001,ORD002209,BlueDart,delivered,1,no,141.38,1,560008,Ulsoor,Bangalore
SHP000391,M001,ORD004234,Shiprocket,rto,2,yes,107.45,6,560102,HSR Layout,Bangalore
SHP000392,M001,ORD000602,Xpressbees,in_transit,1,no,62.95,2,560076,Bannerghatta Road,Bangalore
SHP000393,M001,ORD003392,BlueDart,delivered,1,no,61.95,2,560066,Whitefield,Bangalore
SHP000394,M001,ORD004354,Xpressbees,delivered,1,no,123.1,4,560076,Bannerghatta Road,Bangalore
SHP000395,M001,ORD000236,BlueDart,delivered,1,no,119.98,4,560064,Yelahanka,Bangalore
SHP000396,M001,ORD004756,Shiprocket,delivered,1,no,57.86,4,560103,Bellandur,Bangalore
SHP000397,M001,ORD001655,Delhivery,delivered,1,no,129.84,3,560048,Mahadevapura,Bangalore
SHP000398,M001,ORD002043,Shiprocket,delivered,3,no,86.49,3,560037,Brookefield,Bangalore
SHP000399,M001,ORD002794,Ecom Express,rto,2,yes,146.23,7,560103,Bellandur,Bangalore
SHP000400,M001,ORD002799,BlueDart,delivered,1,no,50.23,2,560008,Ulsoor,Bangalore
SHP000401,M001,ORD004284,BlueDart,failed_delivery,2,no,84.51,6,560003,Malleshwaram,Bangalore
SHP000402,M001,ORD004150,Shiprocket,delivered,1,no,104.36,5,560048,Mahadevapura,Bangalore
SHP000403,M001,ORD003438,Ecom Express,delivered,1,no,140.02,4,560034,Koramangala,Bangalore
SHP000404,M001,ORD004504,Ecom Express,in_transit,1,no,143.76,2,560024,Hebbal,Bangalore
SHP000405,M001,ORD002357,Xpressbees,delivered,1,no,142.3,1,560100,Electronic City,Bangalore
SHP000406,M001,ORD004049,Delhivery,delivered,1,no,114.88,1,560003,Malleshwaram,Bangalore
SHP000407,M001,ORD003877,Delhivery,failed_delivery,3,no,60.31,7,560102,HSR Layout,Bangalore
SHP000408,M001,ORD000201,Shiprocket,delivered,1,no,110.89,4,560037,Marathahalli,Bangalore
SHP000409,M001,ORD002844,Delhivery,delivered,2,no,95.59,3,560038,Indiranagar,Bangalore
SHP000410,M001,ORD003589,Delhivery,delivered,2,no,50.05,2,560001,MG Road,Bangalore
SHP000411,M001,ORD002908,Shiprocket,delivered,2,no,116.67,1,560048,Mahadevapura,Bangalore
SHP000412,M001,ORD003977,Ecom Express,delivered,3,no,147.76,4,560037,Marathahalli,Bangalore
SHP000413,M001,ORD000445,Xpressbees,rto,3,yes,141.68,7,560035,Sarjapur Road,Bangalore
SHP000414,M001,ORD002156,Delhivery,delivered,1,no,91.97,3,560037,Brookefield,Bangalore
SHP000415,M001,ORD001214,Xpressbees,in_transit,1,no,94.42,3,560004,Basavanagudi,Bangalore
SHP000416,M001,ORD002225,Shiprocket,delivered,2,no,126.78,1,560076,BTM Layout,Bangalore
SHP000417,M001,ORD002379,BlueDart,delivered,3,no,116.17,5,560034,Koramangala,Bangalore
SHP000418,M001,ORD001886,Shiprocket,in_transit,1,no,147.97,4,560004,Basavanagudi,Bangalore
SHP000419,M001,ORD001471,BlueDart,delivered,2,no,122.36,4,560041,Jayanagar,Bangalore
SHP000420,M001,ORD002078,Xpressbees,delivered,1,no,129.81,3,560034,Koramangala,Bangalore
SHP000421,M001,ORD000260,BlueDart,delivered,1,no,126.93,2,560100,Electronic City,Bangalore
SHP000422,M001,ORD001034,BlueDart,delivered,3,no,121.45,3,560008,Ulsoor,Bangalore
SHP000423,M001,ORD003949,BlueDart,delivered,1,no,80.78,5,560037,Brookefield,Bangalore
SHP000424,M001,ORD004665,Delhivery,delivered,1,no,105.93,2,560103,Bellandur,Bangalore
SHP000425,M001,ORD003318,BlueDart,delivered,2,no,106.36,2,560036,KR Puram,Bangalore
SHP000426,M001,ORD003547,Shiprocket,delivered,3,no,68.7,2,560066,Whitefield,Bangalore
SHP000427,M001,ORD004139,Xpressbees,delivered,1,no,48.63,3,560037,Brookefield,Bangalore
SHP000428,M001,ORD003282,Shiprocket,delivered,1,no,48.85,1,560034,Koramangala,Bangalore
SHP000429,M001,ORD001580,Ecom Express,delivered,1,no,78.51,3,560037,Marathahalli,Bangalore
SHP000430,M001,ORD001988,Xpressbees,in_transit,1,no,136.13,1,560103,Bellandur,Bangalore
SHP000431,M001,ORD001350,Shiprocket,delivered,2,no,98.24,2,560038,Indiranagar,Bangalore
SHP000432,M001,ORD004895,Delhivery,delivered,2,no,54.86,1,560071,Domlur,Bangalore
SHP000433,M001,ORD004610,Shiprocket,in_transit,2,no,63.76,4,560036,KR Puram,Bangalore
SHP000434,M001,ORD000783,Xpressbees,delivered,1,no,83.56,5,560066,Whitefield,Bangalore
SHP000435,M001,ORD001721,Delhivery,delivered,1,no,83.53,5,560036,KR Puram,Bangalore
SHP000436,M001,ORD004917,Xpressbees,delivered,2,no,171.69,5,560100,Electronic City,Bangalore
SHP000437,M001,ORD003873,Delhivery,delivered,1,no,100.04,2,560036,KR Puram,Bangalore
SHP000438,M001,ORD003797,BlueDart,in_transit,1,no,79.9,1,560098,RR Nagar,Bangalore
SHP000439,M001,ORD000988,Delhivery,delivered,1,no,69.86,1,560037,Marathahalli,Bangalore
SHP000440,M001,ORD004168,Ecom Express,rto,3,yes,66.79,7,560024,Hebbal,Bangalore
SHP000441,M001,ORD002210,Xpressbees,delivered,1,no,110.69,3,560103,Bellandur,Bangalore
SHP000442,M001,ORD001485,Shiprocket,delivered,2,no,122.19,3,560008,Ulsoor,Bangalore
SHP000443,M001,ORD001891,Delhivery,delivered,1,no,137.35,3,560048,Mahadevapura,Bangalore
SHP000444,M001,ORD004510,Xpressbees,delivered,2,no,60.26,3,560004,Basavanagudi,Bangalore
SHP000445,M001,ORD003200,Shiprocket,failed_delivery,2,no,135.2,3,560066,Whitefield,Bangalore
SHP000446,M001,ORD003746,Ecom Express,delivered,2,no,54.22,3,560036,KR Puram,Bangalore
SHP000447,M001,ORD000931,Ecom Express,delivered,1,no,131.57,4,560100,Electronic City,Bangalore
SHP000448,M001,ORD002960,BlueDart,delivered,1,no,85.06,3,560103,Bellandur,Bangalore
SHP000449,M001,ORD003517,BlueDart,delivered,1,no,60.34,5,560102,HSR Layout,Bangalore
SHP000450,M001,ORD001597,Delhivery,delivered,1,no,97.46,3,560037,Marathahalli,Bangalore
SHP000451,M001,ORD001155,Delhivery,failed_delivery,1,no,142.05,8,560100,Electronic City,Bangalore
SHP000452,M001,ORD001293,Shiprocket,delivered,2,no,103.91,1,560008,Ulsoor,Bangalore
SHP000453,M001,ORD002182,Ecom Express,failed_delivery,1,no,125.83,6,560100,Electronic City,Bangalore
SHP000454,M001,ORD000737,Delhivery,delivered,1,no,150.89,1,560100,Electronic City,Bangalore
SHP000455,M001,ORD001964,BlueDart,delivered,2,no,62.06,3,560008,Ulsoor,Bangalore
SHP000456,M001,ORD003327,Xpressbees,delivered,1,no,83.51,4,560010,Rajajinagar,Bangalore
SHP000457,M001,ORD001674,Xpressbees,delivered,1,no,108.58,4,560037,Marathahalli,Bangalore
SHP000458,M001,ORD003713,BlueDart,delivered,1,no,54.42,2,560102,HSR Layout,Bangalore
SHP000459,M001,ORD000784,Shiprocket,delivered,1,no,52.08,2,560034,Koramangala,Bangalore
SHP000460,M001,ORD004881,Shiprocket,delivered,1,no,123.0,5,560048,Mahadevapura,Bangalore
SHP000461,M001,ORD003466,Xpressbees,in_transit,2,no,56.31,3,560037,Marathahalli,Bangalore
SHP000462,M001,ORD001200,BlueDart,in_transit,1,no,128.25,2,560037,Brookefield,Bangalore
SHP000463,M001,ORD001884,BlueDart,delivered,1,no,143.61,4,560037,Brookefield,Bangalore
SHP000464,M001,ORD000969,Shiprocket,delivered,1,no,122.75,2,560060,Kengeri,Bangalore
SHP000465,M001,ORD004731,Xpressbees,delivered,1,no,98.41,3,560034,Koramangala,Bangalore
SHP000466,M001,ORD002687,Ecom Express,delivered,1,no,197.18,1,560100,Electronic City,Bangalore
SHP000467,M001,ORD003130,Shiprocket,in_transit,3,no,75.93,1,560034,Koramangala,Bangalore
SHP000468,M001,ORD002685,BlueDart,in_transit,1,no,95.28,3,560008,Ulsoor,Bangalore
SHP000469,M001,ORD002702,Shiprocket,delivered,2,no,126.63,4,560066,Whitefield,Bangalore
SHP000470,M001,ORD000089,BlueDart,delivered,1,no,137.99,4,560066,Whitefield,Bangalore
SHP000471,M001,ORD000919,Delhivery,delivered,1,no,114.67,5,560060,Kengeri,Bangalore
SHP000472,M001,ORD004441,BlueDart,delivered,3,no,82.47,4,560008,Ulsoor,Bangalore
SHP000473,M001,ORD004323,Ecom Express,in_transit,1,no,148.07,2,560037,Marathahalli,Bangalore
SHP000474,M001,ORD000456,Shiprocket,delivered,2,no,123.12,4,560103,Bellandur,Bangalore
SHP000475,M001,ORD002370,Delhivery,delivered,1,no,150.83,5,560100,Electronic City,Bangalore
SHP000476,M001,ORD004581,Delhivery,delivered,2,no,51.39,3,560103,Bellandur,Bangalore
SHP000477,M001,ORD002491,Shiprocket,failed_delivery,3,no,82.43,7,560102,HSR Layout,Bangalore
SHP000478,M001,ORD000482,Shiprocket,delivered,1,no,116.29,2,560037,Brookefield,Bangalore
SHP000479,M001,ORD001780,Ecom Express,delivered,1,no,143.05,3,560037,Brookefield,Bangalore
SHP000480,M001,ORD000017,Shiprocket,delivered,1,no,90.85,5,560100,Electronic City,Bangalore
SHP000481,M001,ORD001078,Xpressbees,delivered,1,no,138.62,4,560035,Sarjapur Road,Bangalore
SHP000482,M001,ORD002227,Delhivery,delivered,1,no,59.92,3,560048,Mahadevapura,Bangalore
SHP000483,M001,ORD004400,BlueDart,in_transit,1,no,116.49,4,560001,MG Road,Bangalore
SHP000484,M001,ORD004031,Shiprocket,delivered,1,no,121.68,1,560103,Bellandur,Bangalore
SHP000485,M001,ORD004682,Delhivery,in_transit,1,no,46.26,1,560103,Bellandur,Bangalore
SHP000486,M001,ORD002893,Ecom Express,rto,1,yes,60.47,9,560034,Koramangala,Bangalore
SHP000487,M001,ORD003428,Xpressbees,delivered,1,no,137.7,3,560066,Whitefield,Bangalore
SHP000488,M001,ORD004847,Shiprocket,rto,1,yes,114.53,6,560064,Jakkur,Bangalore
SHP000489,M001,ORD000355,BlueDart,delivered,1,no,94.37,5,560100,Electronic City,Bangalore
SHP000490,M001,ORD002117,Shiprocket,delivered,1,no,63.88,3,560037,Marathahalli,Bangalore
SHP000491,M001,ORD001464,Delhivery,in_transit,1,no,71.65,2,560040,Vijayanagar,Bangalore
SHP000492,M001,ORD002949,Shiprocket,rto,3,yes,99.49,4,560034,Koramangala,Bangalore
SHP000493,M001,ORD003594,Delhivery,delivered,3,no,187.28,3,560100,Electronic City,Bangalore
SHP000494,M001,ORD002544,Delhivery,failed_delivery,1,no,136.4,4,560102,HSR Layout,Bangalore
SHP000495,M001,ORD003342,Delhivery,delivered,2,no,53.87,4,560048,Mahadevapura,Bangalore
SHP000496,M001,ORD001408,Shiprocket,rto,3,yes,84.39,6,560048,Mahadevapura,Bangalore
SHP000497,M001,ORD001466,BlueDart,delivered,1,no,106.55,1,560048,Mahadevapura,Bangalore
SHP000498,M001,ORD004806,Ecom Express,delivered,1,no,54.3,1,560037,Marathahalli,Bangalore
SHP000499,M001,ORD004382,Delhivery,delivered,2,no,146.83,4,560008,Ulsoor,Bangalore
SHP000500,M001,ORD003831,Shiprocket,delivered,1,no,128.87,4,560066,Whitefield,Bangalore
SHP000501,M001,ORD000778,BlueDart,failed_delivery,1,no,116.81,3,560064,Jakkur,Bangalore
SHP000502,M001,ORD002955,Delhivery,delivered,1,no,135.15,3,560037,Brookefield,Bangalore
SHP000503,M001,ORD003715,BlueDart,delivered,1,no,53.36,4,560037,Brookefield,Bangalore
SHP000504,M001,ORD000394,Delhivery,delivered,1,no,126.94,3,560100,Electronic City,Bangalore
SHP000505,M001,ORD000567,Ecom Express,delivered,1,no,88.7,2,560071,Domlur,Bangalore
SHP000506,M001,ORD000441,Delhivery,delivered,1,no,126.88,4,560037,Marathahalli,Bangalore
SHP000507,M001,ORD003946,Delhivery,delivered,1,no,107.23,1,560103,Bellandur,Bangalore
SHP000508,M001,ORD004923,Ecom Express,delivered,2,no,59.35,1,560034,Koramangala,Bangalore
SHP000509,M001,ORD002609,Ecom Express,in_transit,1,no,100.35,1,560036,KR Puram,Bangalore
SHP000510,M001,ORD002371,BlueDart,delivered,1,no,55.88,2,560103,Bellandur,Bangalore
