merchant_id,refund_id,order_id,refund_amount,refund_reason,deduction_reason,dispute_status,created_at,resolved_at,customer_complaint_score
M001,REF001040,ORD002618,429.03,cancellation,packaging_damage,resolved,2024-04-23,2024-06-04,3
M001,REF001041,ORD007952,4964.27,delayed_delivery,return_shipping_cost,resolved,2024-11-09,2024-11-12,4
M001,REF001042,ORD009081,7083.07,size_issue,customer_refund,escalated,2024-12-18,2025-03-16,2
M001,REF001043,ORD004556,2023.45,delayed_delivery,invoice_difference,resolved,2024-07-14,2024-07-23,6
M001,REF001044,ORD003590,1741.65,fake_delivery_attempt,invoice_difference,resolved,2024-06-06,2024-06-25,7
M001,REF001045,ORD002732,1095.96,wrong_item,customer_refund,resolved,2024-04-29,2024-05-02,1
M001,REF001046,ORD002190,8456.35,payment_issue,payment_gateway_adjustment,resolved,2024-04-10,2024-05-07,7
M001,REF001047,ORD004521,4596.8,customer_not_available,invoice_difference,resolved,2024-07-03,2024-08-15,2
M001,REF001048,ORD005272,3613.56,damaged_product,logistics_penalty,open,2024-08-03,2024-09-30,6
M001,REF001049,ORD000486,7665.16,size_issue,logistics_penalty,open,2024-02-07,2024-04-06,5
M001,REF001050,ORD007496,5140.67,customer_not_available,packaging_damage,resolved,2024-10-30,2024-11-25,4
M001,REF001051,ORD008383,996.76,customer_not_available,dispute_adjustment,open,2024-11-30,2025-02-14,6
M001,REF001052,ORD002042,1342.76,customer_not_available,dispute_adjustment,resolved,2024-03-21,2024-04-17,1
M001,REF001053,ORD001054,9797.43,damaged_product,return_shipping_cost,rejected,2024-03-01,2024-03-22,10
M001,REF001054,ORD004583,1337.37,delayed_delivery,logistics_penalty,resolved,2024-07-14,2024-07-22,8
M001,REF001055,ORD001444,3570.91,wrong_item,payment_gateway_adjustment,open,2024-03-16,2024-06-10,1
M001,REF001056,ORD005410,3974.05,cancellation,payment_gateway_adjustment,escalated,2024-08-28,2024-11-09,2
M001,REF001057,ORD007505,6681.21,delayed_delivery,return_shipping_cost,escalated,2024-11-18,2025-01-01,8
M001,REF001058,ORD007171,740.49,customer_not_available,dispute_adjustment,rejected,2024-11-06,2024-11-28,3
M001,REF001059,ORD005395,1334.3,size_issue,return_shipping_cost,resolved,2024-08-18,2024-09-08,2
M001,REF001060,ORD003871,377.72,delayed_delivery,return_shipping_cost,rejected,2024-05-28,2024-06-24,5
M001,REF001061,ORD002853,2755.39,payment_issue,packaging_damage,resolved,2024-05-09,2024-05-31,6
M001,REF001062,ORD008593,6761.64,wrong_item,packaging_damage,open,2024-12-06,2025-02-06,7
M001,REF001063,ORD003677,707.61,cancellation,return_shipping_cost,open,2024-06-13,2024-09-09,1
M001,REF001064,ORD008646,5311.92,delayed_delivery,customer_refund,resolved,2024-12-17,2025-01-12,1
M001,REF001065,ORD007883,2919.27,delayed_delivery,dispute_adjustment,resolved,2024-11-04,2024-11-12,7
M001,REF001066,ORD007432,7524.53,customer_not_available,payment_gateway_adjustment,resolved,2024-11-11,2024-12-16,3
M001,REF001067,ORD008692,4804.13,damaged_product,invoice_difference,resolved,2024-12-13,2025-01-12,3
M001,REF001068,ORD002348,2371.4,size_issue,return_shipping_cost,resolved,2024-04-15,2024-05-24,8
M001,REF001069,ORD002299,4633.72,payment_issue,packaging_damage,resolved,2024-04-18,2024-05-23,3
M001,REF001070,ORD001533,5070.96,wrong_item,packaging_damage,resolved,2024-02-25,2024-03-11,2
M001,REF001071,ORD003905,648.4,payment_issue,invoice_difference,escalated,2024-05-30,2024-07-04,7
M001,REF001072,ORD000488,1188.43,damaged_product,invoice_difference,resolved,2024-01-28,2024-02-07,1
M001,REF001073,ORD005701,1144.61,cancellation,packaging_damage,resolved,2024-08-23,2024-09-12,6
M001,REF001074,ORD003276,5989.29,customer_not_available,logistics_penalty,resolved,2024-05-21,2024-06-12,9
M001,REF001075,ORD009614,5165.88,damaged_product,logistics_penalty,resolved,2025-01-12,2025-01-26,4
M001,REF001076,ORD005074,4729.61,cancellation,dispute_adjustment,escalated,2024-07-25,2024-10-21,7
M001,REF001077,ORD003254,8451.89,damaged_product,logistics_penalty,open,2024-05-24,2024-08-16,2
M001,REF001078,ORD005205,855.25,cancellation,return_shipping_cost,resolved,2024-07-30,2024-09-05,5
M001,REF001079,ORD009276,1856.06,customer_not_available,payment_gateway_adjustment,resolved,2024-12-23,2025-01-21,1
M001,REF001080,ORD005231,3089.02,damaged_product,packaging_damage,resolved,2024-08-09,2024-09-09,9
M001,REF001081,ORD007799,925.37,size_issue,logistics_penalty,resolved,2024-11-27,2024-12-23,5
M001,REF001082,ORD006170,5158.52,delayed_delivery,dispute_adjustment,resolved,2024-09-13,2024-10-04,2
M001,REF001083,ORD007428,3125.56,customer_not_available,customer_refund,open,2024-11-07,2025-01-15,10
M001,REF001084,ORD006709,6281.96,delayed_delivery,logistics_penalty,resolved,2024-10-04,2024-10-16,3
M001,REF001085,ORD004404,5802.24,size_issue,return_shipping_cost,resolved,2024-07-15,2024-08-21,4
M001,REF001086,ORD004103,463.61,damaged_product,payment_gateway_adjustment,resolved,2024-06-28,2024-08-10,10
M001,REF001087,ORD005667,2939.88,payment_issue,logistics_penalty,resolved,2024-08-20,2024-08-25,8
M001,REF001088,ORD002140,697.09,payment_issue,payment_gateway_adjustment,resolved,2024-03-23,2024-04-16,6
M001,REF001089,ORD007864,1134.35,fake_delivery_attempt,customer_refund,rejected,2024-11-03,2024-11-11,8
M001,REF001090,ORD006898,795.66,damaged_product,packaging_damage,escalated,2024-10-19,2024-12-01,8
M001,REF001091,ORD004414,430.44,size_issue,logistics_penalty,open,2024-07-13,2024-09-04,2
M001,REF001092,ORD001372,1923.96,fake_delivery_attempt,customer_refund,resolved,2024-02-18,2024-02-25,10
M001,REF001093,ORD004704,653.59,wrong_item,customer_refund,resolved,2024-07-26,2024-08-14,2
M001,REF001094,ORD009869,1471.55,size_issue,logistics_penalty,resolved,2025-01-25,2025-02-08,2
M001,REF001095,ORD000465,4609.24,size_issue,payment_gateway_adjustment,open,2024-01-25,2024-03-27,6
M001,REF001096,ORD007880,8557.86,delayed_delivery,dispute_adjustment,rejected,2024-11-07,2024-12-18,5
M001,REF001097,ORD003654,4109.26,cancellation,customer_refund,resolved,2024-06-05,2024-07-11,9
M001,REF001098,ORD003659,300.06,damaged_product,invoice_difference,resolved,2024-06-03,2024-06-20,7
M001,REF001099,ORD008556,1893.71,fake_delivery_attempt,payment_gateway_adjustment,open,2024-12-11,2025-02-16,1
M001,REF001100,ORD007603,3175.83,customer_not_available,dispute_adjustment,rejected,2024-10-25,2024-10-29,2
M001,REF001101,ORD000571,3117.75,size_issue,customer_refund,escalated,2024-02-03,2024-03-04,6
M001,REF001102,ORD007825,3394.54,payment_issue,invoice_difference,resolved,2024-11-01,2024-12-12,4
M001,REF001103,ORD007455,414.74,customer_not_available,packaging_damage,open,2024-11-15,2025-02-06,6
M001,REF001104,ORD000325,512.82,fake_delivery_attempt,logistics_penalty,open,2024-01-17,2024-03-31,6
M001,REF001105,ORD002392,437.03,damaged_product,customer_refund,resolved,2024-04-26,2024-05-03,10
M001,REF001106,ORD002738,1694.97,delayed_delivery,return_shipping_cost,open,2024-05-03,2024-07-06,1
M001,REF001107,ORD007039,2732.26,delayed_delivery,payment_gateway_adjustment,resolved,2024-10-28,2024-11-23,1
M001,REF001108,ORD004203,718.07,damaged_product,logistics_penalty,resolved,2024-06-10,2024-07-13,9
M001,REF001109,ORD001296,1458.3,delayed_delivery,logistics_penalty,escalated,2024-03-03,2024-06-01,5
M001,REF001110,ORD008933,3260.58,fake_delivery_attempt,logistics_penalty,resolved,2024-12-22,2025-01-29,5
M001,REF001111,ORD006887,1815.09,payment_issue,packaging_damage,escalated,2024-10-12,2024-12-03,2
M001,REF001112,ORD001596,4762.4,damaged_product,invoice_difference,rejected,2024-03-02,2024-03-23,1
M001,REF001113,ORD003379,2276.23,fake_delivery_attempt,dispute_adjustment,resolved,2024-05-22,2024-07-04,2
M001,REF001114,ORD007320,4574.35,wrong_item,return_shipping_cost,resolved,2024-11-07,2024-11-19,10
M001,REF001115,ORD003009,331.24,damaged_product,dispute_adjustment,escalated,2024-05-11,2024-07-11,6
M001,REF001116,ORD004488,6621.43,delayed_delivery,invoice_difference,resolved,2024-06-24,2024-07-10,6
M001,REF001117,ORD002375,2074.17,cancellation,logistics_penalty,escalated,2024-04-01,2024-06-15,9
M001,REF001118,ORD004271,139.21,delayed_delivery,customer_refund,rejected,2024-06-13,2024-07-09,3
M001,REF001119,ORD006110,875.37,fake_delivery_attempt,logistics_penalty,resolved,2024-09-26,2024-10-10,3
M001,REF001120,ORD000064,4273.46,size_issue,payment_gateway_adjustment,resolved,2024-01-09,2024-01-31,4
M001,REF001121,ORD003411,9258.43,wrong_item,customer_refund,resolved,2024-05-07,2024-05-31,1
M001,REF001122,ORD005855,1026.48,damaged_product,customer_refund,open,2024-09-03,2024-11-12,3
M001,REF001123,ORD008489,2117.63,damaged_product,return_shipping_cost,resolved,2024-11-30,2024-12-25,7
M001,REF001124,ORD004359,4403.91,customer_not_available,payment_gateway_adjustment,escalated,2024-06-23,2024-08-19,4
M001,REF001125,ORD000170,4196.67,size_issue,logistics_penalty,resolved,2024-01-15,2024-02-18,5
M001,REF001126,ORD003980,4952.83,fake_delivery_attempt,payment_gateway_adjustment,escalated,2024-06-01,2024-07-22,3
M001,REF001127,ORD008276,7141.58,payment_issue,dispute_adjustment,open,2024-11-20,2025-01-26,2
M001,REF001128,ORD005188,3305.92,cancellation,logistics_penalty,open,2024-08-10,2024-10-19,10
M001,REF001129,ORD001564,7558.73,fake_delivery_attempt,return_shipping_cost,escalated,2024-03-02,2024-05-24,8
M001,REF001130,ORD005672,800.66,delayed_delivery,packaging_damage,open,2024-09-10,2024-10-28,4
M001,REF001131,ORD008239,319.91,size_issue,dispute_adjustment,resolved,2024-12-09,2025-01-22,4
M001,REF001132,ORD004505,5595.12,size_issue,customer_refund,escalated,2024-07-03,2024-08-20,8
M001,REF001133,ORD003783,4855.0,size_issue,logistics_penalty,escalated,2024-06-16,2024-08-01,8
M001,REF001134,ORD008265,580.71,size_issue,invoice_difference,rejected,2024-11-24,2024-12-06,5
M001,REF001135,ORD002608,3305.98,wrong_item,customer_refund,rejected,2024-04-14,2024-04-24,1
M001,REF001136,ORD006396,3644.38,payment_issue,dispute_adjustment,resolved,2024-10-13,2024-10-26,3
M001,REF001137,ORD008884,1297.31,customer_not_available,dispute_adjustment,escalated,2024-12-05,2025-01-06,5
M001,REF001138,ORD000665,1769.81,delayed_delivery,invoice_difference,escalated,2024-01-26,2024-03-02,5
M001,REF001139,ORD003222,3514.84,delayed_delivery,return_shipping_cost,resolved,2024-05-25,2024-06-06,1
M001,REF001140,ORD003526,2971.64,wrong_item,payment_gateway_adjustment,resolved,2024-06-06,2024-07-04,6
M001,REF001141,ORD008832,8471.39,wrong_item,return_shipping_cost,resolved,2024-12-12,2024-12-17,6
M001,REF001142,ORD007334,7187.47,cancellation,dispute_adjustment,resolved,2024-11-05,2024-12-11,3
M001,REF001143,ORD007125,6401.94,damaged_product,dispute_adjustment,resolved,2024-10-14,2024-10-22,9
M001,REF001144,ORD004665,3322.14,delayed_delivery,dispute_adjustment,escalated,2024-07-06,2024-09-20,8
M001,REF001145,ORD004027,931.26,wrong_item,payment_gateway_adjustment,resolved,2024-06-06,2024-06-25,6
M001,REF001146,ORD003149,5178.09,size_issue,payment_gateway_adjustment,escalated,2024-05-10,2024-07-06,10
M001,REF001147,ORD001336,8077.53,damaged_product,packaging_damage,rejected,2024-03-05,2024-03-10,7
M001,REF001148,ORD003072,4655.66,delayed_delivery,payment_gateway_adjustment,resolved,2024-05-15,2024-05-23,2
M001,REF001149,ORD001444,2282.85,delayed_delivery,dispute_adjustment,resolved,2024-02-27,2024-03-14,3
M001,REF001150,ORD006889,2034.4,cancellation,customer_refund,resolved,2024-10-20,2024-11-26,1
M001,REF001151,ORD000864,769.92,delayed_delivery,payment_gateway_adjustment,resolved,2024-02-24,2024-03-05,6
M001,REF001152,ORD000004,1211.93,fake_delivery_attempt,logistics_penalty,resolved,2024-01-26,2024-02-01,10
M001,REF001153,ORD004566,744.21,damaged_product,return_shipping_cost,resolved,2024-07-22,2024-08-30,9
M001,REF001154,ORD008514,2207.99,damaged_product,packaging_damage,resolved,2024-12-05,2025-01-01,7
M001,REF001155,ORD007536,2064.18,delayed_delivery,return_shipping_cost,resolved,2024-10-30,2024-11-21,10
M001,REF001156,ORD002493,7136.55,fake_delivery_attempt,logistics_penalty,resolved,2024-04-06,2024-05-07,4
M001,REF001157,ORD001906,1409.12,size_issue,return_shipping_cost,rejected,2024-03-15,2024-03-31,7
M001,REF001158,ORD004436,5370.87,size_issue,logistics_penalty,resolved,2024-06-23,2024-07-21,1
M001,REF001159,ORD009720,1541.85,payment_issue,return_shipping_cost,resolved,2024-12-23,2025-02-01,8
M001,REF001160,ORD005853,3746.28,cancellation,invoice_difference,resolved,2024-08-27,2024-09-19,5
M001,REF001161,ORD003554,5342.16,damaged_product,logistics_penalty,resolved,2024-06-02,2024-07-09,2
M001,REF001162,ORD002873,4204.44,customer_not_available,logistics_penalty,resolved,2024-05-12,2024-06-22,10
M001,REF001163,ORD006156,247.16,fake_delivery_attempt,invoice_difference,resolved,2024-09-25,2024-10-11,5
M001,REF001164,ORD004050,5763.64,cancellation,payment_gateway_adjustment,open,2024-06-01,2024-07-02,2
M001,REF001165,ORD008885,988.17,payment_issue,invoice_difference,escalated,2024-12-09,2025-01-21,8
M001,REF001166,ORD003857,537.34,size_issue,dispute_adjustment,open,2024-06-12,2024-09-02,9
M001,REF001167,ORD003472,4106.88,size_issue,logistics_penalty,resolved,2024-05-17,2024-05-30,2
M001,REF001168,ORD001636,345.08,fake_delivery_attempt,invoice_difference,resolved,2024-03-12,2024-04-21,2
M001,REF001169,ORD007552,3684.02,size_issue,invoice_difference,open,2024-11-09,2025-01-28,10
M001,REF001170,ORD005880,2145.45,cancellation,dispute_adjustment,resolved,2024-09-13,2024-10-25,5
M001,REF001171,ORD004809,8475.08,delayed_delivery,return_shipping_cost,resolved,2024-07-07,2024-08-18,6
M001,REF001172,ORD006974,248.61,fake_delivery_attempt,return_shipping_cost,escalated,2024-10-09,2024-11-12,7
M001,REF001173,ORD006807,8360.34,size_issue,dispute_adjustment,open,2024-10-08,2025-01-03,10
M001,REF001174,ORD007994,1171.01,delayed_delivery,dispute_adjustment,resolved,2024-11-26,2024-12-15,10
M001,REF001175,ORD002542,2332.41,cancellation,payment_gateway_adjustment,escalated,2024-04-22,2024-07-09,10
M001,REF001176,ORD002767,2941.51,fake_delivery_attempt,invoice_difference,resolved,2024-04-27,2024-05-10,4
M001,REF001177,ORD008109,571.76,cancellation,return_shipping_cost,resolved,2024-11-10,2024-12-18,8
M001,REF001178,ORD007057,2330.14,size_issue,invoice_difference,resolved,2024-10-14,2024-11-08,4
M001,REF001179,ORD009179,980.67,wrong_item,invoice_difference,resolved,2025-01-02,2025-01-07,4
M001,REF001180,ORD002801,3680.64,delayed_delivery,invoice_difference,resolved,2024-04-26,2024-06-01,2
M001,REF001181,ORD007032,2704.81,wrong_item,packaging_damage,resolved,2024-10-24,2024-11-09,6
M001,REF001182,ORD003505,4387.27,cancellation,payment_gateway_adjustment,resolved,2024-06-01,2024-06-17,3
M001,REF001183,ORD004172,287.08,payment_issue,packaging_damage,resolved,2024-06-15,2024-07-20,2
M001,REF001184,ORD008376,1741.76,wrong_item,return_shipping_cost,rejected,2024-12-07,2024-12-17,6
M001,REF001185,ORD006497,860.63,customer_not_available,payment_gateway_adjustment,resolved,2024-09-24,2024-10-03,2
M001,REF001186,ORD007728,2032.96,damaged_product,packaging_damage,resolved,2024-11-17,2024-11-22,1
M001,REF001187,ORD001831,3652.48,fake_delivery_attempt,dispute_adjustment,resolved,2024-03-22,2024-04-23,2
M001,REF001188,ORD007749,2408.48,fake_delivery_attempt,logistics_penalty,resolved,2024-10-30,2024-12-03,10
M001,REF001189,ORD003581,5158.62,fake_delivery_attempt,logistics_penalty,resolved,2024-05-21,2024-06-25,5
M001,REF001190,ORD006768,3522.5,damaged_product,customer_refund,resolved,2024-10-08,2024-11-14,2
M001,REF001191,ORD008010,3762.02,cancellation,customer_refund,escalated,2024-11-06,2025-02-01,2
M001,REF001192,ORD000195,5299.14,delayed_delivery,logistics_penalty,resolved,2024-02-04,2024-03-07,9
M001,REF001193,ORD008307,3922.93,customer_not_available,packaging_damage,escalated,2024-12-09,2025-01-22,3
M001,REF001194,ORD009328,586.25,payment_issue,return_shipping_cost,resolved,2024-12-30,2025-01-25,4
M001,REF001195,ORD006998,3636.97,cancellation,customer_refund,rejected,2024-10-08,2024-10-31,9
M001,REF001196,ORD005800,698.73,payment_issue,customer_refund,escalated,2024-09-04,2024-12-01,2
M001,REF001197,ORD009774,4268.71,payment_issue,packaging_damage,resolved,2025-01-01,2025-01-23,7
M001,REF001198,ORD001987,2876.99,delayed_delivery,return_shipping_cost,resolved,2024-03-26,2024-04-02,2
M001,REF001199,ORD008280,2677.69,delayed_delivery,dispute_adjustment,escalated,2024-11-16,2025-01-12,4
M001,REF001200,ORD009293,3211.58,customer_not_available,packaging_damage,open,2024-12-15,2025-03-07,3
