expense_id,merchant_id,expense_date,category,subcategory,amount,payment_mode,vendor_name,approval_status
EXP000303,M001,2024-11-05,refunds,chargeback,1697.85,bank_transfer,Cashfree Fees,approved
EXP000304,M001,2024-10-20,marketing,SEO,14832.23,UPI,Razorpay Fees,approved
EXP000305,M001,2024-07-13,shipping,surface,5932.91,bank_transfer,Bangalore Packaging Co,approved
EXP000306,M001,2024-09-03,warehouse,utilities,27754.22,card,Shiprocket,rejected
EXP000307,M001,2024-06-02,shipping,surface,3385.19,bank_transfer,Cashfree Fees,approved
EXP000308,M001,2024-12-26,salaries,full_time,37046.21,UPI,Ecom Express,approved
EXP000309,M001,2024-11-04,packaging,bubble_wrap,4966.54,bank_transfer,Razorpay Fees,approved
EXP000310,M001,2024-04-19,shipping,air_freight,12588.95,UPI,Delhivery,approved
EXP000311,M001,2024-12-19,marketing,digital_ads,25949.51,card,Bangalore Packaging Co,pending
EXP000312,M001,2024-03-19,packaging,boxes,2198.55,card,AdGrowth Marketing,approved
EXP000313,M001,2024-04-24,shipping,last_mile,7932.9,card,Urban Warehouse Services,approved
EXP000314,M001,2024-10-30,cloud,AWS,3379.4,UPI,BlueDart,approved
EXP000315,M001,2024-01-05,marketing,digital_ads,10504.25,bank_transfer,Xpressbees,approved
EXP000316,M001,2024-01-22,salaries,full_time,16600.47,card,Bangalore Packaging Co,approved
EXP000317,M001,2024-06-22,marketing,SEO,10078.44,bank_transfer,Bangalore Packaging Co,approved
EXP000318,M001,2024-05-05,salaries,incentives,16674.26,bank_transfer,Cashfree Fees,approved
EXP000319,M001,2024-02-01,salaries,contract,12086.68,cash,Delhivery,pending
EXP000320,M001,2024-11-24,warehouse,rent,18289.32,UPI,Delhivery,approved
EXP000321,M001,2024-01-31,warehouse,equipment,27825.6,UPI,Bangalore Packaging Co,approved
EXP000322,M001,2024-11-20,warehouse,equipment,21028.92,UPI,Razorpay Fees,approved
EXP000323,M001,2024-12-23,refunds,chargeback,3882.19,bank_transfer,BlueDart,approved
EXP000324,M001,2024-01-03,marketing,influencer,16889.24,cash,Razorpay Fees,approved
EXP000325,M001,2024-11-04,refunds,customer_refund,4032.98,bank_transfer,Ecom Express,approved
EXP000326,M001,2024-01-18,marketing,influencer,28458.01,UPI,AdGrowth Marketing,approved
EXP000327,M001,2024-04-04,payment_gateway,dispute_fee,6561.82,card,Urban Warehouse Services,pending
EXP000328,M001,2024-08-12,payment_gateway,settlement_charge,9390.95,cash,Bangalore Packaging Co,approved
EXP000329,M001,2024-09-23,marketing,SEO,2088.12,UPI,Xpressbees,rejected
EXP000330,M001,2024-07-22,payment_gateway,settlement_charge,5478.84,UPI,BlueDart,approved
EXP000331,M001,2024-02-29,salaries,incentives,31447.61,bank_transfer,Cashfree Fees,approved
EXP000332,M001,2024-09-16,salaries,incentives,9759.1,bank_transfer,Shiprocket,pending
EXP000333,M001,2024-01-15,salaries,overtime,38189.7,UPI,Ecom Express,approved
EXP000334,M001,2024-02-20,salaries,overtime,38990.0,UPI,Urban Warehouse Services,approved
EXP000335,M001,2024-03-11,shipping,air_freight,5506.52,bank_transfer,BlueDart,approved
EXP000336,M001,2024-01-18,salaries,incentives,13839.62,card,Bangalore Packaging Co,approved
EXP000337,M001,2024-03-31,warehouse,rent,18190.99,card,Bangalore Packaging Co,pending
EXP000338,M001,2024-10-16,warehouse,utilities,13782.77,card,Urban Warehouse Services,pending
EXP000339,M001,2024-03-09,shipping,surface,2814.09,bank_transfer,Bangalore Packaging Co,approved
EXP000340,M001,2024-02-18,shipping,last_mile,1331.23,card,Delhivery,approved
EXP000341,M001,2024-02-02,warehouse,staff,22025.22,card,Ecom Express,approved
EXP000342,M001,2024-12-24,shipping,air_freight,7180.0,card,Shiprocket,approved
EXP000343,M001,2024-04-01,shipping,air_freight,7949.43,cash,Razorpay Fees,approved
EXP000344,M001,2024-02-28,packaging,tape,8952.86,UPI,Urban Warehouse Services,approved
EXP000345,M001,2024-05-30,salaries,contract,29071.42,card,Razorpay Fees,approved
EXP000346,M001,2024-08-28,packaging,labels,7696.0,bank_transfer,Xpressbees,approved
EXP000347,M001,2024-09-29,marketing,email_campaigns,9516.28,bank_transfer,Razorpay Fees,approved
EXP000348,M001,2024-01-30,returns,restocking,6800.79,card,AdGrowth Marketing,approved
EXP000349,M001,2024-05-08,salaries,incentives,23321.01,bank_transfer,Xpressbees,approved
EXP000350,M001,2024-10-05,salaries,incentives,6900.47,cash,Xpressbees,approved
EXP000351,M001,2024-01-16,refunds,customer_refund,3306.87,bank_transfer,Urban Warehouse Services,approved
EXP000352,M001,2024-06-11,marketing,SEO,25416.08,bank_transfer,Shiprocket,approved
EXP000353,M001,2024-12-26,salaries,contract,21314.11,bank_transfer,AdGrowth Marketing,approved
EXP000354,M001,2024-12-03,salaries,contract,32001.7,card,Bangalore Packaging Co,approved
EXP000355,M001,2024-02-18,salaries,full_time,36701.03,UPI,AdGrowth Marketing,approved
EXP000356,M001,2024-10-26,salaries,full_time,6047.07,bank_transfer,Bangalore Packaging Co,approved
EXP000357,M001,2024-01-01,warehouse,equipment,22941.44,bank_transfer,Urban Warehouse Services,approved
EXP000358,M001,2024-04-29,refunds,partial_refund,5980.27,cash,Urban Warehouse Services,approved
EXP000359,M001,2024-05-06,packaging,boxes,6687.54,bank_transfer,Razorpay Fees,approved
EXP000360,M001,2024-09-18,marketing,email_campaigns,8428.86,bank_transfer,Urban Warehouse Services,pending
EXP000361,M001,2024-08-11,refunds,partial_refund,6205.24,bank_transfer,Bangalore Packaging Co,pending
EXP000362,M001,2024-01-30,salaries,incentives,34239.92,card,Razorpay Fees,pending
EXP000363,M001,2024-06-19,warehouse,rent,17088.26,bank_transfer,Delhivery,pending
EXP000364,M001,2024-12-23,returns,reverse_pickup,2341.49,UPI,Bangalore Packaging Co,approved
EXP000365,M001,2024-10-31,refunds,chargeback,6005.33,bank_transfer,Delhivery,pending
EXP000366,M001,2024-10-15,salaries,overtime,13566.2,UPI,Delhivery,approved
EXP000367,M001,2024-02-07,salaries,incentives,7618.33,UPI,Urban Warehouse Services,pending
EXP000368,M001,2024-11-19,returns,reverse_pickup,548.73,bank_transfer,Delhivery,approved
EXP000369,M001,2024-02-23,marketing,email_campaigns,2973.29,card,Urban Warehouse Services,approved
EXP000370,M001,2024-04-22,salaries,full_time,13395.36,UPI,Shiprocket,approved
EXP000371,M001,2024-02-08,warehouse,utilities,22515.41,UPI,BlueDart,approved
EXP000372,M001,2024-02-02,salaries,full_time,33711.48,bank_transfer,Urban Warehouse Services,approved
EXP000373,M001,2024-07-10,warehouse,rent,21144.37,bank_transfer,Delhivery,approved
EXP000374,M001,2024-01-19,warehouse,equipment,3980.36,card,Cashfree Fees,approved
EXP000375,M001,2024-01-27,warehouse,staff,24006.67,cash,BlueDart,approved
EXP000376,M001,2024-12-24,salaries,full_time,6981.68,bank_transfer,Bangalore Packaging Co,approved
EXP000377,M001,2024-12-25,warehouse,utilities,11026.67,bank_transfer,Urban Warehouse Services,approved
EXP000378,M001,2024-06-18,marketing,email_campaigns,13142.74,bank_transfer,BlueDart,approved
EXP000379,M001,2024-08-13,shipping,last_mile,14092.63,UPI,Delhivery,pending
EXP000380,M001,2024-11-12,warehouse,utilities,22226.84,card,Shiprocket,approved
EXP000381,M001,2024-02-15,salaries,contract,17758.2,cash,AdGrowth Marketing,pending
EXP000382,M001,2024-03-12,salaries,contract,26876.5,bank_transfer,Delhivery,approved
EXP000383,M001,2024-11-08,marketing,influencer,20982.78,bank_transfer,Ecom Express,approved
EXP000384,M001,2024-10-17,software,SaaS,1725.66,bank_transfer,Urban Warehouse Services,approved
EXP000385,M001,2024-06-13,salaries,full_time,31289.21,UPI,Urban Warehouse Services,pending
EXP000386,M001,2024-08-26,returns,quality_check,6604.52,bank_transfer,Bangalore Packaging Co,approved
EXP000387,M001,2024-01-25,marketing,influencer,17002.39,bank_transfer,Xpressbees,approved
EXP000388,M001,2024-08-04,returns,reverse_pickup,591.01,card,Delhivery,approved
EXP000389,M001,2024-08-20,salaries,overtime,37147.34,cash,Urban Warehouse Services,rejected
EXP000390,M001,2024-04-20,packaging,boxes,320.63,UPI,Bangalore Packaging Co,pending
EXP000391,M001,2024-06-15,salaries,incentives,21371.96,bank_transfer,Razorpay Fees,approved
EXP000392,M001,2024-11-23,packaging,tape,7502.49,card,Bangalore Packaging Co,pending
EXP000393,M001,2024-08-13,marketing,SEO,26504.48,bank_transfer,Delhivery,pending
EXP000394,M001,2024-03-12,shipping,surface,3562.84,UPI,Ecom Express,pending
EXP000395,M001,2024-10-23,shipping,surface,5320.55,UPI,Bangalore Packaging Co,approved
EXP000396,M001,2024-03-09,cloud,GCP,2220.25,card,Bangalore Packaging Co,rejected
EXP000397,M001,2024-01-27,marketing,email_campaigns,12416.76,cash,Xpressbees,approved
EXP000398,M001,2024-05-07,marketing,email_campaigns,18575.36,card,Ecom Express,pending
EXP000399,M001,2024-08-12,salaries,overtime,14264.66,card,BlueDart,approved
EXP000400,M001,2024-03-06,salaries,contract,24374.5,card,Urban Warehouse Services,pending
EXP000401,M001,2024-08-05,marketing,email_campaigns,26387.92,bank_transfer,Delhivery,pending
EXP000402,M001,2024-10-06,shipping,last_mile,969.17,bank_transfer,Ecom Express,approved
EXP000403,M001,2024-06-05,packaging,bubble_wrap,6014.26,card,Delhivery,approved
EXP000404,M001,2024-04-24,refunds,customer_refund,6855.15,UPI,Ecom Express,approved
EXP000405,M001,2024-09-24,cloud,storage,4614.57,cash,Ecom Express,approved
EXP000406,M001,2024-02-09,warehouse,staff,22598.13,UPI,Urban Warehouse Services,approved
EXP000407,M001,2024-11-07,salaries,overtime,17893.89,card,Xpressbees,approved
EXP000408,M001,2024-07-05,returns,quality_check,5718.92,card,Urban Warehouse Services,approved
EXP000409,M001,2024-06-01,shipping,air_freight,1354.42,bank_transfer,Bangalore Packaging Co,pending
EXP000410,M001,2024-04-11,warehouse,staff,25025.12,bank_transfer,Shiprocket,approved
EXP000411,M001,2024-11-12,software,SaaS,3662.02,card,Razorpay Fees,approved
EXP000412,M001,2024-12-13,shipping,last_mile,4708.97,bank_transfer,AdGrowth Marketing,pending
EXP000413,M001,2024-10-20,salaries,contract,9816.33,UPI,Cashfree Fees,approved
EXP000414,M001,2024-09-17,packaging,labels,1705.62,cash,BlueDart,approved
EXP000415,M001,2024-03-02,returns,reverse_pickup,5575.26,bank_transfer,Shiprocket,approved
EXP000416,M001,2024-11-09,marketing,SEO,16397.75,card,Ecom Express,approved
EXP000417,M001,2024-11-15,marketing,influencer,8575.68,bank_transfer,Razorpay Fees,rejected
EXP000418,M001,2024-11-13,warehouse,equipment,19257.42,UPI,AdGrowth Marketing,approved
EXP000419,M001,2024-05-20,marketing,SEO,21532.59,UPI,BlueDart,approved
EXP000420,M001,2024-04-08,warehouse,equipment,2358.13,UPI,Cashfree Fees,approved
EXP000421,M001,2024-10-19,shipping,air_freight,8073.05,bank_transfer,Xpressbees,pending
EXP000422,M001,2024-05-02,marketing,SEO,14276.01,bank_transfer,Urban Warehouse Services,approved
EXP000423,M001,2024-04-22,salaries,full_time,35353.4,bank_transfer,BlueDart,approved
EXP000424,M001,2024-12-05,salaries,contract,37535.73,bank_transfer,Razorpay Fees,approved
EXP000425,M001,2024-07-10,salaries,contract,28260.39,cash,BlueDart,rejected
EXP000426,M001,2024-11-16,warehouse,equipment,23070.17,cash,Delhivery,approved
EXP000427,M001,2024-09-26,salaries,overtime,16822.92,bank_transfer,Razorpay Fees,pending
EXP000428,M001,2024-05-17,warehouse,equipment,23381.65,UPI,AdGrowth Marketing,approved
EXP000429,M001,2024-05-29,shipping,surface,10987.62,bank_transfer,BlueDart,approved
EXP000430,M001,2024-01-29,packaging,tape,2521.13,card,Delhivery,pending
EXP000431,M001,2024-07-09,software,subscriptions,3708.36,card,Delhivery,approved
EXP000432,M001,2024-01-04,salaries,overtime,6718.13,bank_transfer,Cashfree Fees,approved
EXP000433,M001,2024-04-30,salaries,full_time,19700.44,bank_transfer,Cashfree Fees,approved
EXP000434,M001,2024-11-10,salaries,incentives,26364.73,cash,Urban Warehouse Services,pending
EXP000435,M001,2024-10-27,shipping,reverse_logistics,8562.3,UPI,Shiprocket,approved
EXP000436,M001,2024-01-07,salaries,incentives,24237.53,card,BlueDart,approved
EXP000437,M001,2024-02-10,shipping,surface,9688.08,UPI,Shiprocket,approved
EXP000438,M001,2024-10-01,returns,quality_check,6700.48,UPI,Xpressbees,pending
EXP000439,M001,2024-01-24,marketing,email_campaigns,12025.8,UPI,Ecom Express,approved
EXP000440,M001,2024-03-09,packaging,labels,3879.19,bank_transfer,Urban Warehouse Services,approved
EXP000441,M001,2024-11-03,marketing,SEO,9725.74,cash,Razorpay Fees,approved
EXP000442,M001,2024-11-26,payment_gateway,dispute_fee,5481.18,bank_transfer,Xpressbees,approved
EXP000443,M001,2024-11-19,warehouse,equipment,19658.31,card,Ecom Express,approved
EXP000444,M001,2024-12-19,warehouse,equipment,27428.32,UPI,Cashfree Fees,approved
EXP000445,M001,2024-01-23,salaries,overtime,17417.42,card,Delhivery,approved
EXP000446,M001,2024-12-28,packaging,bubble_wrap,100.0,bank_transfer,Xpressbees,approved
EXP000447,M001,2024-08-14,software,subscriptions,5174.5,bank_transfer,Xpressbees,approved
EXP000448,M001,2024-04-05,salaries,full_time,29110.0,UPI,Delhivery,approved
EXP000449,M001,2024-01-19,shipping,air_freight,12868.86,card,Xpressbees,approved
EXP000450,M001,2024-03-14,warehouse,staff,1983.72,bank_transfer,Delhivery,approved
EXP000451,M001,2024-04-05,marketing,influencer,9636.35,card,Xpressbees,pending
EXP000452,M001,2024-10-01,warehouse,utilities,6182.38,card,Shiprocket,approved
EXP000453,M001,2024-10-09,warehouse,staff,4868.76,UPI,BlueDart,approved
EXP000454,M001,2024-04-06,software,SaaS,4134.51,UPI,Delhivery,approved
EXP000455,M001,2024-02-14,software,licenses,242.24,cash,BlueDart,rejected
EXP000456,M001,2024-04-04,shipping,reverse_logistics,4227.25,UPI,Razorpay Fees,approved
EXP000457,M001,2024-03-25,marketing,email_campaigns,16155.79,bank_transfer,Razorpay Fees,rejected
EXP000458,M001,2024-09-24,marketing,email_campaigns,1696.67,bank_transfer,Delhivery,approved
EXP000459,M001,2024-10-08,salaries,incentives,9420.45,UPI,AdGrowth Marketing,approved
EXP000460,M001,2024-06-06,shipping,reverse_logistics,4654.77,UPI,BlueDart,approved
EXP000461,M001,2024-10-11,marketing,influencer,5066.81,bank_transfer,Bangalore Packaging Co,approved
EXP000462,M001,2024-04-25,marketing,influencer,7357.96,bank_transfer,BlueDart,approved
EXP000463,M001,2024-01-18,shipping,air_freight,3593.0,card,Razorpay Fees,pending
EXP000464,M001,2024-04-14,marketing,email_campaigns,18834.07,card,Ecom Express,approved
EXP000465,M001,2024-11-04,packaging,bubble_wrap,274.46,bank_transfer,Shiprocket,pending
EXP000466,M001,2024-06-26,marketing,SEO,3285.11,bank_transfer,Delhivery,pending
EXP000467,M001,2024-06-20,software,licenses,3940.77,card,Cashfree Fees,rejected
EXP000468,M001,2024-07-05,warehouse,utilities,23812.02,bank_transfer,Ecom Express,approved
EXP000469,M001,2024-10-17,packaging,tape,5910.7,bank_transfer,Delhivery,approved
EXP000470,M001,2024-12-03,shipping,surface,14180.57,bank_transfer,Bangalore Packaging Co,approved
EXP000471,M001,2024-09-14,salaries,full_time,24534.8,bank_transfer,Cashfree Fees,approved
EXP000472,M001,2024-02-07,refunds,partial_refund,7704.01,bank_transfer,Razorpay Fees,approved
EXP000473,M001,2024-12-12,packaging,tape,415.47,UPI,Ecom Express,approved
EXP000474,M001,2024-10-19,salaries,contract,28734.78,card,Cashfree Fees,approved
EXP000475,M001,2024-10-10,salaries,incentives,24301.17,UPI,Cashfree Fees,approved
EXP000476,M001,2024-01-26,warehouse,equipment,9130.0,bank_transfer,Cashfree Fees,approved
EXP000477,M001,2024-02-07,marketing,email_campaigns,19611.86,bank_transfer,Delhivery,approved
EXP000478,M001,2024-03-22,marketing,digital_ads,23023.98,UPI,AdGrowth Marketing,pending
EXP000479,M001,2024-07-22,returns,quality_check,593.57,bank_transfer,Cashfree Fees,approved
EXP000480,M001,2024-04-05,packaging,labels,3070.98,card,Ecom Express,approved
EXP000481,M001,2024-02-11,salaries,full_time,17367.4,UPI,Xpressbees,pending
EXP000482,M001,2024-09-08,software,licenses,4815.0,cash,Bangalore Packaging Co,approved
EXP000483,M001,2024-02-17,marketing,email_campaigns,18903.33,cash,Urban Warehouse Services,approved
EXP000484,M001,2024-05-29,packaging,bubble_wrap,8864.57,bank_transfer,Xpressbees,approved
EXP000485,M001,2024-08-13,marketing,SEO,4928.47,bank_transfer,Cashfree Fees,approved
EXP000486,M001,2024-06-11,marketing,email_campaigns,19343.86,bank_transfer,Cashfree Fees,approved
EXP000487,M001,2024-10-22,packaging,bubble_wrap,1925.77,bank_transfer,Razorpay Fees,approved
EXP000488,M001,2024-01-14,returns,quality_check,8793.31,bank_transfer,AdGrowth Marketing,approved
EXP000489,M001,2024-01-28,marketing,SEO,12840.45,cash,BlueDart,approved
EXP000490,M001,2024-09-07,shipping,surface,12221.33,UPI,BlueDart,approved
EXP000491,M001,2024-06-07,software,tools,212.56,bank_transfer,Xpressbees,approved
EXP000492,M001,2024-05-06,shipping,last_mile,8202.32,cash,AdGrowth Marketing,approved
EXP000493,M001,2024-05-10,refunds,customer_refund,4735.34,card,Xpressbees,pending
EXP000494,M001,2024-01-01,salaries,full_time,17535.57,bank_transfer,Xpressbees,pending
EXP000495,M001,2024-02-21,marketing,influencer,12247.17,bank_transfer,Razorpay Fees,approved
EXP000496,M001,2024-08-05,warehouse,utilities,11295.2,UPI,AdGrowth Marketing,rejected
EXP000497,M001,2024-02-25,shipping,reverse_logistics,9984.25,bank_transfer,Shiprocket,approved
EXP000498,M001,2024-07-28,salaries,contract,15229.8,bank_transfer,Bangalore Packaging Co,approved
EXP000499,M001,2024-04-14,marketing,digital_ads,28145.07,bank_transfer,Razorpay Fees,approved
EXP000500,M001,2024-08-04,packaging,boxes,1883.2,card,Shiprocket,approved
EXP000501,M001,2024-06-06,software,tools,3905.81,UPI,Xpressbees,approved
EXP000502,M001,2024-03-02,marketing,influencer,2574.75,bank_transfer,Cashfree Fees,approved
EXP000503,M001,2024-11-23,warehouse,utilities,1410.36,bank_transfer,Shiprocket,approved
EXP000504,M001,2024-01-13,packaging,boxes,2744.61,card,AdGrowth Marketing,pending
EXP000505,M001,2024-02-08,refunds,partial_refund,8790.86,bank_transfer,Urban Warehouse Services,pending
EXP000506,M001,2024-02-21,cloud,Azure,1950.58,card,Shiprocket,rejected
EXP000507,M001,2024-11-10,marketing,SEO,13560.4,card,Razorpay Fees,pending
EXP000508,M001,2024-06-06,marketing,influencer,7495.76,bank_transfer,Ecom Express,pending
EXP000509,M001,2024-05-03,salaries,contract,18396.2,bank_transfer,Urban Warehouse Services,approved
EXP000510,M001,2024-05-27,marketing,email_campaigns,5905.62,bank_transfer,Bangalore Packaging Co,rejected
EXP000511,M001,2024-03-11,returns,reverse_pickup,505.73,card,Bangalore Packaging Co,approved
EXP000512,M001,2024-07-05,shipping,air_freight,15047.95,UPI,Delhivery,approved
EXP000513,M001,2024-06-05,packaging,labels,6495.38,bank_transfer,Delhivery,rejected
EXP000514,M001,2024-04-20,warehouse,staff,23900.85,card,AdGrowth Marketing,approved
EXP000515,M001,2024-05-24,warehouse,rent,8872.57,cash,Xpressbees,approved
EXP000516,M001,2024-07-09,packaging,boxes,381.75,bank_transfer,Cashfree Fees,rejected
EXP000517,M001,2024-02-27,salaries,overtime,10259.64,bank_transfer,AdGrowth Marketing,approved
EXP000518,M001,2024-07-21,returns,reverse_pickup,4494.76,cash,Ecom Express,approved
EXP000519,M001,2024-01-23,salaries,contract,24598.64,card,Ecom Express,approved
EXP000520,M001,2024-06-05,packaging,boxes,4879.67,card,Shiprocket,approved
