merchant_id,payment_id,order_id,payment_date,payment_method,payment_status,amount,refund_amount,settlement_date,gateway_name
M001,PAY000275,ORD006721,2024-09-26,COD,paid,5373.38,0.0,2024-09-28,PhonePe
M001,PAY000276,ORD007493,2024-10-18,COD,paid,1261.24,0.0,2024-10-21,Stripe
M001,PAY000277,ORD008356,2024-11-13,COD,pending,2438.65,0.0,2024-11-15,Stripe
M001,PAY000278,ORD001417,2024-02-19,COD,pending,3362.56,0.0,2024-02-20,PhonePe
M001,PAY000279,ORD003210,2024-04-29,COD,paid,1497.33,0.0,2024-05-03,PayU
M001,PAY000280,ORD008986,2024-11-30,UPI,paid,8709.7,0.0,2024-12-02,Stripe
M001,PAY000281,ORD005596,2024-08-11,COD,paid,1186.33,0.0,2024-08-13,Juspay
M001,PAY000282,ORD006380,2024-09-12,Credit Card,pending,3117.25,0.0,2024-09-13,Razorpay
M001,PAY000283,ORD002738,2024-04-12,UPI,paid,3126.48,0.0,2024-04-13,Cashfree
M001,PAY000284,ORD008431,2024-11-14,COD,paid,7455.54,0.0,2024-11-19,PayU
M001,PAY000285,ORD001975,2024-03-14,Credit Card,paid,2327.82,0.0,2024-03-18,Juspay
M001,PAY000286,ORD005964,2024-08-25,Debit Card,paid,2336.14,0.0,2024-08-30,Juspay
M001,PAY000287,ORD003412,2024-05-06,COD,paid,7199.74,0.0,2024-05-11,Cashfree
M001,PAY000288,ORD001406,2024-02-18,UPI,paid,7231.04,0.0,2024-02-20,PhonePe
M001,PAY000289,ORD008998,2024-11-30,UPI,paid,5367.63,0.0,2024-12-01,Stripe
M001,PAY000290,ORD004816,2024-07-06,UPI,paid,3494.69,0.0,2024-07-09,Razorpay
M001,PAY000291,ORD007837,2024-10-29,Wallet,failed,0.0,0.0,2024-10-29,Cashfree
M001,PAY000292,ORD003461,2024-05-10,COD,paid,5625.56,0.0,2024-05-12,Razorpay
M001,PAY000293,ORD005787,2024-08-18,UPI,paid,8803.11,0.0,2024-08-22,PayU
M001,PAY000294,ORD003281,2024-05-01,UPI,paid,2377.4,0.0,2024-05-05,Cashfree
M001,PAY000295,ORD002491,2024-04-04,COD,paid,6207.86,0.0,2024-04-07,Cashfree
M001,PAY000296,ORD002360,2024-03-30,Credit Card,paid,2575.14,0.0,2024-04-01,Razorpay
M001,PAY000297,ORD006849,2024-10-02,Wallet,paid,3649.47,0.0,2024-10-05,Cashfree
M001,PAY000298,ORD007378,2024-10-15,COD,paid,6495.05,0.0,2024-10-18,Cashfree
M001,PAY000299,ORD003377,2024-05-05,Debit Card,paid,558.75,0.0,2024-05-07,Cashfree
M001,PAY000300,ORD001211,2024-02-08,UPI,paid,5308.81,0.0,2024-02-13,Cashfree
M001,PAY000301,ORD002885,2024-04-18,Credit Card,paid,8915.4,0.0,2024-04-19,Razorpay
M001,PAY000302,ORD004474,2024-06-18,Credit Card,paid,10551.9,0.0,2024-06-23,Razorpay
M001,PAY000303,ORD009037,2024-11-30,COD,paid,4257.01,0.0,2024-12-01,PhonePe
M001,PAY000304,ORD009762,2024-12-24,COD,paid,1470.31,0.0,2024-12-26,Stripe
M001,PAY000305,ORD000058,2024-01-02,UPI,paid,6314.04,0.0,2024-01-03,PhonePe
M001,PAY000306,ORD005104,2024-07-21,COD,paid,2737.43,0.0,2024-07-24,Razorpay
M001,PAY000307,ORD007637,2024-10-24,UPI,paid,1643.15,0.0,2024-10-28,Razorpay
M001,PAY000308,ORD004341,2024-06-14,UPI,paid,8832.04,0.0,2024-06-15,PhonePe
M001,PAY000309,ORD002462,2024-04-02,UPI,pending,5129.68,0.0,2024-04-04,Cashfree
M001,PAY000310,ORD001576,2024-02-27,Credit Card,paid,4511.43,0.0,2024-03-01,Juspay
M001,PAY000311,ORD004994,2024-07-14,COD,paid,9446.45,0.0,2024-07-19,Juspay
M001,PAY000312,ORD000394,2024-01-13,UPI,paid,684.48,0.0,2024-01-15,Stripe
M001,PAY000313,ORD004435,2024-06-17,Debit Card,paid,5354.04,0.0,2024-06-18,PhonePe
M001,PAY000314,ORD008643,2024-11-20,COD,paid,491.1,0.0,2024-11-23,Cashfree
M001,PAY000315,ORD001005,2024-02-01,COD,paid,11594.47,0.0,2024-02-06,PayU
M001,PAY000316,ORD002387,2024-03-31,NetBanking,paid,5357.29,0.0,2024-04-01,PayU
M001,PAY000317,ORD005840,2024-08-20,COD,paid,4260.75,0.0,2024-08-21,Razorpay
M001,PAY000318,ORD007056,2024-10-07,Credit Card,paid,1947.7,0.0,2024-10-08,PhonePe
M001,PAY000319,ORD008029,2024-11-05,NetBanking,paid,6733.44,0.0,2024-11-09,Cashfree
M001,PAY000320,ORD003407,2024-05-07,Debit Card,paid,5828.56,0.0,2024-05-08,Razorpay
M001,PAY000321,ORD009536,2024-12-17,COD,paid,1808.85,0.0,2024-12-20,Juspay
M001,PAY000322,ORD003693,2024-05-17,UPI,paid,4434.6,0.0,2024-05-21,Cashfree
M001,PAY000323,ORD002059,2024-03-17,COD,paid,1433.21,0.0,2024-03-22,Cashfree
M001,PAY000324,ORD004468,2024-06-18,COD,paid,5483.38,0.0,2024-06-22,Razorpay
M001,PAY000325,ORD002197,2024-03-23,COD,paid,3128.69,0.0,2024-03-28,Stripe
M001,PAY000326,ORD002378,2024-03-31,COD,paid,4854.22,0.0,2024-04-03,Razorpay
M001,PAY000327,ORD008565,2024-11-18,NetBanking,paid,2667.63,0.0,2024-11-19,Juspay
M001,PAY000328,ORD009919,2024-12-28,Credit Card,failed,0.0,0.0,2024-12-28,PayU
M001,PAY000329,ORD007172,2024-10-10,Credit Card,paid,9383.07,0.0,2024-10-15,PhonePe
M001,PAY000330,ORD001842,2024-03-09,UPI,pending,3498.96,0.0,2024-03-10,Cashfree
M001,PAY000331,ORD002396,2024-03-31,UPI,pending,8621.12,0.0,2024-04-02,Stripe
M001,PAY000332,ORD008551,2024-11-18,COD,paid,1459.86,0.0,2024-11-23,PayU
M001,PAY000333,ORD009927,2024-12-29,Wallet,paid,7636.86,0.0,2024-12-30,Cashfree
M001,PAY000334,ORD008227,2024-11-09,UPI,paid,3549.24,0.0,2024-11-11,PayU
M001,PAY000335,ORD008039,2024-11-04,COD,paid,5338.46,0.0,2024-11-08,Juspay
M001,PAY000336,ORD003010,2024-04-21,UPI,paid,3462.07,0.0,2024-04-24,Cashfree
M001,PAY000337,ORD007174,2024-10-10,Credit Card,paid,6724.52,0.0,2024-10-11,Razorpay
M001,PAY000338,ORD006079,2024-08-31,UPI,paid,4565.94,0.0,2024-09-03,Cashfree
M001,PAY000339,ORD005072,2024-07-19,Wallet,refunded,4722.3,1574.97,2024-07-20,PhonePe
M001,PAY000340,ORD005319,2024-07-30,Credit Card,paid,7326.96,0.0,2024-08-02,Cashfree
M001,PAY000341,ORD008752,2024-11-23,Wallet,paid,6650.43,0.0,2024-11-24,Razorpay
M001,PAY000342,ORD006135,2024-09-02,NetBanking,paid,529.6,0.0,2024-09-04,Cashfree
M001,PAY000343,ORD002864,2024-04-17,UPI,refunded,10011.68,2108.75,2024-04-21,PhonePe
M001,PAY000344,ORD004929,2024-07-12,COD,paid,1641.54,0.0,2024-07-17,PhonePe
M001,PAY000345,ORD005261,2024-07-27,Credit Card,paid,3688.1,0.0,2024-08-01,PayU
M001,PAY000346,ORD008454,2024-11-16,Wallet,paid,1303.72,0.0,2024-11-18,Juspay
M001,PAY000347,ORD004390,2024-06-17,COD,paid,1122.05,0.0,2024-06-22,PhonePe
M001,PAY000348,ORD009678,2024-12-20,Debit Card,paid,4036.38,0.0,2024-12-22,PayU
M001,PAY000349,ORD002132,2024-03-19,UPI,paid,7076.82,0.0,2024-03-21,PayU
M001,PAY000350,ORD006735,2024-09-26,COD,paid,2818.09,0.0,2024-10-01,Juspay
M001,PAY000351,ORD000161,2024-01-06,Debit Card,paid,7029.87,0.0,2024-01-08,Razorpay
M001,PAY000352,ORD001749,2024-03-04,Debit Card,paid,6184.86,0.0,2024-03-08,PhonePe
M001,PAY000353,ORD007903,2024-10-31,UPI,paid,5202.16,0.0,2024-11-04,Juspay
M001,PAY000354,ORD008211,2024-11-09,UPI,refunded,1383.86,180.17,2024-11-13,Stripe
M001,PAY000355,ORD003064,2024-04-25,UPI,paid,5846.99,0.0,2024-04-26,Cashfree
M001,PAY000356,ORD000159,2024-01-06,Wallet,refunded,1085.77,461.45,2024-01-11,Cashfree
M001,PAY000357,ORD004725,2024-07-01,NetBanking,paid,4924.11,0.0,2024-07-03,Stripe
M001,PAY000358,ORD009759,2024-12-23,COD,paid,2399.12,0.0,2024-12-24,PayU
M001,PAY000359,ORD003332,2024-05-04,NetBanking,paid,8947.4,0.0,2024-05-08,Stripe
M001,PAY000360,ORD009662,2024-12-21,UPI,paid,7902.61,0.0,2024-12-23,Juspay
M001,PAY000361,ORD009145,2024-12-04,COD,paid,2742.11,0.0,2024-12-08,PhonePe
M001,PAY000362,ORD001425,2024-02-18,COD,paid,4942.66,0.0,2024-02-20,PhonePe
M001,PAY000363,ORD003263,2024-05-01,UPI,paid,6043.21,0.0,2024-05-02,Cashfree
M001,PAY000364,ORD009383,2024-12-11,Debit Card,paid,1624.15,0.0,2024-12-15,PhonePe
M001,PAY000365,ORD000942,2024-01-29,COD,refunded,7896.37,6487.82,2024-01-31,Stripe
M001,PAY000366,ORD009128,2024-12-03,UPI,paid,2159.1,0.0,2024-12-04,Juspay
M001,PAY000367,ORD007459,2024-10-18,UPI,paid,4567.64,0.0,2024-10-22,Cashfree
M001,PAY000368,ORD008154,2024-11-08,Credit Card,failed,0.0,0.0,2024-11-08,Stripe
M001,PAY000369,ORD009043,2024-12-01,Credit Card,paid,6825.79,0.0,2024-12-03,PayU
M001,PAY000370,ORD004976,2024-07-14,COD,paid,8053.48,0.0,2024-07-16,Stripe
M001,PAY000371,ORD007873,2024-10-30,UPI,paid,1634.86,0.0,2024-11-04,Cashfree
M001,PAY000372,ORD007628,2024-10-24,COD,paid,8073.57,0.0,2024-10-25,PhonePe
M001,PAY000373,ORD005070,2024-07-18,Debit Card,paid,2289.15,0.0,2024-07-21,Cashfree
M001,PAY000374,ORD004115,2024-06-01,Credit Card,refunded,5427.76,2465.56,2024-06-06,Juspay
M001,PAY000375,ORD007785,2024-10-28,Debit Card,paid,1520.69,0.0,2024-10-30,Stripe
M001,PAY000376,ORD001474,2024-02-21,COD,paid,4350.75,0.0,2024-02-24,Razorpay
M001,PAY000377,ORD009887,2024-12-28,NetBanking,refunded,4520.22,1140.86,2024-12-31,Stripe
M001,PAY000378,ORD005445,2024-08-04,UPI,paid,8689.36,0.0,2024-08-06,Razorpay
M001,PAY000379,ORD006954,2024-10-03,COD,paid,2706.13,0.0,2024-10-07,Razorpay
M001,PAY000380,ORD009119,2024-12-04,COD,paid,7922.45,0.0,2024-12-05,Stripe
M001,PAY000381,ORD002776,2024-04-13,Credit Card,paid,8662.28,0.0,2024-04-16,Razorpay
M001,PAY000382,ORD003547,2024-05-11,UPI,paid,9774.07,0.0,2024-05-15,PayU
M001,PAY000383,ORD003203,2024-04-30,UPI,paid,511.96,0.0,2024-05-02,Stripe
M001,PAY000384,ORD004949,2024-07-12,UPI,paid,5476.33,0.0,2024-07-17,Razorpay
M001,PAY000385,ORD005627,2024-08-13,Debit Card,refunded,6827.17,6056.7,2024-08-16,Cashfree
M001,PAY000386,ORD007117,2024-10-07,COD,paid,3947.54,0.0,2024-10-08,Juspay
M001,PAY000387,ORD009725,2024-12-23,UPI,paid,1362.9,0.0,2024-12-27,Juspay
M001,PAY000388,ORD007362,2024-10-15,COD,paid,9792.98,0.0,2024-10-19,Juspay
M001,PAY000389,ORD003975,2024-05-27,NetBanking,paid,757.61,0.0,2024-05-31,PhonePe
M001,PAY000390,ORD007437,2024-10-17,Wallet,paid,4164.73,0.0,2024-10-18,Juspay
M001,PAY000391,ORD000579,2024-01-19,Debit Card,paid,3095.62,0.0,2024-01-22,Stripe
M001,PAY000392,ORD002642,2024-04-09,UPI,paid,6624.44,0.0,2024-04-12,Razorpay
M001,PAY000393,ORD008542,2024-11-18,UPI,paid,6936.54,0.0,2024-11-20,Cashfree
M001,PAY000394,ORD005560,2024-08-10,Credit Card,refunded,4785.2,3994.28,2024-08-11,PayU
M001,PAY000395,ORD002260,2024-03-26,Credit Card,paid,7309.89,0.0,2024-03-30,PhonePe
M001,PAY000396,ORD007594,2024-10-21,COD,paid,2252.46,0.0,2024-10-24,Stripe
M001,PAY000397,ORD006305,2024-09-09,Credit Card,failed,0.0,0.0,2024-09-09,PhonePe
M001,PAY000398,ORD002098,2024-03-19,COD,paid,2318.77,0.0,2024-03-20,PhonePe
M001,PAY000399,ORD008782,2024-11-25,Debit Card,paid,879.6,0.0,2024-11-28,PayU
M001,PAY000400,ORD000984,2024-01-31,UPI,paid,6192.27,0.0,2024-02-04,PayU
M001,PAY000401,ORD008326,2024-11-13,COD,paid,3991.1,0.0,2024-11-14,Cashfree
M001,PAY000402,ORD007239,2024-10-11,Credit Card,paid,5877.51,0.0,2024-10-13,Stripe
M001,PAY000403,ORD008826,2024-11-25,COD,paid,4179.1,0.0,2024-11-27,Cashfree
M001,PAY000404,ORD000311,2024-01-11,Debit Card,pending,3257.24,0.0,2024-01-12,PhonePe
M001,PAY000405,ORD008808,2024-11-26,UPI,paid,4143.99,0.0,2024-11-30,Razorpay
M001,PAY000406,ORD009429,2024-12-12,UPI,paid,7776.82,0.0,2024-12-16,PhonePe
M001,PAY000407,ORD005941,2024-08-25,UPI,paid,6732.91,0.0,2024-08-27,PhonePe
M001,PAY000408,ORD002497,2024-04-04,COD,paid,4139.85,0.0,2024-04-07,Juspay
M001,PAY000409,ORD009213,2024-12-06,Debit Card,failed,0.0,0.0,2024-12-06,Cashfree
M001,PAY000410,ORD000856,2024-01-28,NetBanking,paid,5025.75,0.0,2024-01-29,PhonePe
M001,PAY000411,ORD002166,2024-03-22,UPI,paid,4238.03,0.0,2024-03-26,Razorpay
M001,PAY000412,ORD003429,2024-05-08,COD,paid,3527.4,0.0,2024-05-13,Juspay
M001,PAY000413,ORD000847,2024-01-28,Credit Card,paid,7293.6,0.0,2024-01-29,Razorpay
M001,PAY000414,ORD000163,2024-01-06,Debit Card,paid,4162.81,0.0,2024-01-11,Juspay
M001,PAY000415,ORD004761,2024-07-03,UPI,paid,6249.24,0.0,2024-07-07,Razorpay
M001,PAY000416,ORD000068,2024-01-03,UPI,paid,4913.26,0.0,2024-01-06,Stripe
M001,PAY000417,ORD000312,2024-01-11,UPI,paid,10232.6,0.0,2024-01-16,Stripe
M001,PAY000418,ORD004342,2024-06-13,COD,paid,7448.11,0.0,2024-06-17,Cashfree
M001,PAY000419,ORD000154,2024-01-05,Debit Card,paid,920.59,0.0,2024-01-09,Cashfree
M001,PAY000420,ORD008774,2024-11-25,Debit Card,failed,0.0,0.0,2024-11-25,Stripe
M001,PAY000421,ORD009915,2024-12-28,Debit Card,paid,7626.53,0.0,2024-12-30,PhonePe
M001,PAY000422,ORD000225,2024-01-07,Credit Card,failed,0.0,0.0,2024-01-07,Stripe
M001,PAY000423,ORD006844,2024-09-30,COD,failed,0.0,0.0,2024-09-30,PhonePe
M001,PAY000424,ORD001671,2024-03-01,Credit Card,paid,10324.21,0.0,2024-03-05,Stripe
M001,PAY000425,ORD000809,2024-01-27,Credit Card,paid,9338.99,0.0,2024-02-01,Juspay
M001,PAY000426,ORD002206,2024-03-23,NetBanking,paid,826.67,0.0,2024-03-25,Razorpay
M001,PAY000427,ORD004959,2024-07-12,UPI,paid,6076.81,0.0,2024-07-17,Cashfree
M001,PAY000428,ORD009261,2024-12-08,COD,paid,2789.99,0.0,2024-12-09,PhonePe
M001,PAY000429,ORD008892,2024-11-27,UPI,paid,2870.34,0.0,2024-11-30,PayU
M001,PAY000430,ORD002318,2024-03-28,UPI,paid,3449.16,0.0,2024-03-31,PayU
M001,PAY000431,ORD001895,2024-03-11,Debit Card,paid,3886.7,0.0,2024-03-13,Juspay
M001,PAY000432,ORD009967,2024-12-31,COD,paid,1161.34,0.0,2025-01-04,Razorpay
M001,PAY000433,ORD001921,2024-03-12,UPI,refunded,5011.19,2149.3,2024-03-15,Razorpay
M001,PAY000434,ORD008677,2024-11-21,UPI,paid,1392.42,0.0,2024-11-26,Razorpay
M001,PAY000435,ORD002389,2024-04-01,Credit Card,paid,6561.66,0.0,2024-04-04,Stripe
M001,PAY000436,ORD009195,2024-12-05,COD,paid,6792.79,0.0,2024-12-10,Juspay
M001,PAY000437,ORD007843,2024-10-30,UPI,paid,6807.61,0.0,2024-11-01,Razorpay
M001,PAY000438,ORD002088,2024-03-19,COD,paid,8635.28,0.0,2024-03-22,Razorpay
M001,PAY000439,ORD003277,2024-05-01,COD,paid,7081.99,0.0,2024-05-02,PhonePe
M001,PAY000440,ORD008746,2024-11-24,Debit Card,paid,5290.51,0.0,2024-11-27,Cashfree
M001,PAY000441,ORD002453,2024-04-03,UPI,pending,9502.49,0.0,2024-04-04,Cashfree
M001,PAY000442,ORD001778,2024-03-06,NetBanking,paid,10303.97,0.0,2024-03-08,Razorpay
M001,PAY000443,ORD006796,2024-09-28,COD,paid,5000.35,0.0,2024-10-01,Cashfree
M001,PAY000444,ORD000542,2024-01-18,COD,paid,10066.32,0.0,2024-01-23,Cashfree
M001,PAY000445,ORD001722,2024-03-04,COD,paid,4949.59,0.0,2024-03-06,Juspay
M001,PAY000446,ORD003072,2024-04-24,COD,paid,8413.54,0.0,2024-04-25,PhonePe
M001,PAY000447,ORD002256,2024-03-25,Wallet,paid,5652.33,0.0,2024-03-26,Razorpay
M001,PAY000448,ORD007517,2024-10-20,COD,refunded,1751.41,468.16,2024-10-25,PhonePe
M001,PAY000449,ORD000082,2024-01-03,Credit Card,paid,7537.25,0.0,2024-01-08,PhonePe
M001,PAY000450,ORD007052,2024-10-06,COD,paid,2725.02,0.0,2024-10-09,Cashfree
M001,PAY000451,ORD002788,2024-04-14,Debit Card,paid,2570.91,0.0,2024-04-16,PayU
M001,PAY000452,ORD004868,2024-07-08,Debit Card,paid,2592.35,0.0,2024-07-10,Stripe
M001,PAY000453,ORD003102,2024-04-25,UPI,pending,5575.06,0.0,2024-04-26,Stripe
M001,PAY000454,ORD007053,2024-10-06,NetBanking,paid,8822.13,0.0,2024-10-11,Stripe
M001,PAY000455,ORD009135,2024-12-03,COD,refunded,4506.99,2866.5,2024-12-05,Juspay
M001,PAY000456,ORD004507,2024-06-21,COD,pending,4043.46,0.0,2024-06-22,PhonePe
M001,PAY000457,ORD003744,2024-05-19,COD,paid,3832.54,0.0,2024-05-24,PhonePe
M001,PAY000458,ORD008673,2024-11-21,COD,paid,3460.73,0.0,2024-11-22,Juspay
M001,PAY000459,ORD003644,2024-05-15,Debit Card,paid,9087.7,0.0,2024-05-19,PhonePe
M001,PAY000460,ORD002120,2024-03-20,COD,paid,5212.91,0.0,2024-03-21,Razorpay
M001,PAY000461,ORD000868,2024-01-27,Credit Card,failed,0.0,0.0,2024-01-27,Stripe
M001,PAY000462,ORD009336,2024-12-10,Wallet,paid,2942.71,0.0,2024-12-14,Cashfree
M001,PAY000463,ORD009166,2024-12-05,UPI,failed,0.0,0.0,2024-12-05,Cashfree
M001,PAY000464,ORD005055,2024-07-19,COD,paid,4628.99,0.0,2024-07-22,PayU
M001,PAY000465,ORD008658,2024-11-21,UPI,paid,8821.65,0.0,2024-11-22,Cashfree
M001,PAY000466,ORD003535,2024-05-11,Credit Card,failed,0.0,0.0,2024-05-11,PhonePe
M001,PAY000467,ORD000260,2024-01-09,UPI,paid,1864.05,0.0,2024-01-11,Stripe
M001,PAY000468,ORD004753,2024-07-03,Wallet,paid,2019.44,0.0,2024-07-06,Cashfree
M001,PAY000469,ORD006203,2024-09-04,Debit Card,paid,6350.5,0.0,2024-09-06,Stripe
M001,PAY000470,ORD006858,2024-10-01,Credit Card,paid,3632.19,0.0,2024-10-02,Razorpay
M001,PAY000471,ORD006072,2024-08-31,UPI,paid,3609.69,0.0,2024-09-01,Cashfree
M001,PAY000472,ORD003238,2024-04-30,Debit Card,refunded,9116.84,9186.67,2024-05-04,Razorpay
M001,PAY000473,ORD000332,2024-01-10,COD,paid,3716.63,0.0,2024-01-15,PayU
M001,PAY000474,ORD007492,2024-10-18,COD,failed,0.0,0.0,2024-10-18,Razorpay
M001,PAY000475,ORD009955,2024-12-30,COD,paid,743.12,0.0,2025-01-04,Juspay
M001,PAY000476,ORD004121,2024-06-02,Credit Card,pending,10662.07,0.0,2024-06-03,Cashfree
M001,PAY000477,ORD001149,2024-02-06,COD,paid,3413.52,0.0,2024-02-08,PayU
M001,PAY000478,ORD000535,2024-01-17,COD,paid,8414.32,0.0,2024-01-21,Juspay
M001,PAY000479,ORD000683,2024-01-22,Debit Card,refunded,3989.43,4099.61,2024-01-25,Stripe
M001,PAY000480,ORD001082,2024-02-03,UPI,paid,10094.0,0.0,2024-02-04,PayU
M001,PAY000481,ORD003906,2024-05-25,NetBanking,paid,5990.4,0.0,2024-05-28,PhonePe
M001,PAY000482,ORD004466,2024-06-19,COD,paid,672.82,0.0,2024-06-24,PayU
M001,PAY000483,ORD000131,2024-01-05,COD,refunded,5732.2,3903.22,2024-01-08,PhonePe
M001,PAY000484,ORD006167,2024-09-04,UPI,paid,6112.13,0.0,2024-09-08,Razorpay
M001,PAY000485,ORD001563,2024-02-26,COD,paid,6797.41,0.0,2024-02-28,PayU
M001,PAY000486,ORD005466,2024-08-05,UPI,refunded,7980.91,4181.83,2024-08-08,Cashfree
M001,PAY000487,ORD005824,2024-08-20,COD,failed,0.0,0.0,2024-08-20,Razorpay
M001,PAY000488,ORD006645,2024-09-24,COD,paid,4617.96,0.0,2024-09-28,PhonePe
M001,PAY000489,ORD003498,2024-05-10,UPI,paid,6952.47,0.0,2024-05-14,Juspay
M001,PAY000490,ORD006847,2024-09-30,UPI,paid,6643.54,0.0,2024-10-01,Cashfree
M001,PAY000491,ORD006836,2024-09-30,COD,paid,1064.79,0.0,2024-10-05,PayU
M001,PAY000492,ORD009344,2024-12-10,Wallet,paid,7284.72,0.0,2024-12-12,PayU
M001,PAY000493,ORD004845,2024-07-08,COD,paid,6058.86,0.0,2024-07-10,Juspay
M001,PAY000494,ORD001328,2024-02-13,Wallet,paid,1090.84,0.0,2024-02-14,PayU
M001,PAY000495,ORD008395,2024-11-13,UPI,paid,6935.89,0.0,2024-11-15,PhonePe
M001,PAY000496,ORD001589,2024-02-27,COD,paid,7395.9,0.0,2024-03-01,PhonePe
M001,PAY000497,ORD000789,2024-01-26,Debit Card,paid,5476.31,0.0,2024-01-29,Juspay
M001,PAY000498,ORD003528,2024-05-12,COD,paid,7936.49,0.0,2024-05-14,PayU
M001,PAY000499,ORD003046,2024-04-24,Wallet,paid,1948.32,0.0,2024-04-27,PayU
M001,PAY000500,ORD000817,2024-01-27,COD,paid,2558.79,0.0,2024-01-28,Cashfree
M001,PAY000501,ORD006582,2024-09-22,COD,paid,7796.57,0.0,2024-09-27,PayU
M001,PAY000502,ORD002190,2024-03-22,COD,paid,8636.62,0.0,2024-03-24,PayU
M001,PAY000503,ORD006732,2024-09-26,COD,paid,1522.67,0.0,2024-10-01,Juspay
M001,PAY000504,ORD002340,2024-03-30,NetBanking,paid,6240.32,0.0,2024-04-04,PhonePe
M001,PAY000505,ORD005583,2024-08-11,Wallet,paid,3733.53,0.0,2024-08-15,Cashfree
M001,PAY000506,ORD002083,2024-03-18,Credit Card,paid,962.5,0.0,2024-03-22,Razorpay
M001,PAY000507,ORD002583,2024-04-07,COD,paid,6689.0,0.0,2024-04-10,Stripe
M001,PAY000508,ORD008922,2024-11-28,Credit Card,paid,4999.08,0.0,2024-12-02,Juspay
M001,PAY000509,ORD003480,2024-05-10,NetBanking,paid,4436.66,0.0,2024-05-13,Stripe
M001,PAY000510,ORD007650,2024-10-24,COD,paid,1916.14,0.0,2024-10-26,Cashfree
M001,PAY000511,ORD001185,2024-02-08,Debit Card,paid,5108.98,0.0,2024-02-09,PhonePe
M001,PAY000512,ORD002355,2024-03-30,COD,paid,8897.95,0.0,2024-04-01,Stripe
M001,PAY000513,ORD008667,2024-11-21,COD,paid,4020.19,0.0,2024-11-26,PhonePe
M001,PAY000514,ORD000465,2024-01-15,UPI,paid,7490.6,0.0,2024-01-16,Razorpay
M001,PAY000515,ORD008104,2024-11-06,Wallet,paid,4338.22,0.0,2024-11-11,PayU
M001,PAY000516,ORD001612,2024-02-29,UPI,paid,10192.44,0.0,2024-03-03,Razorpay
M001,PAY000517,ORD008028,2024-11-05,Wallet,paid,3804.79,0.0,2024-11-08,PhonePe
M001,PAY000518,ORD005065,2024-07-19,COD,paid,6610.44,0.0,2024-07-20,Juspay
M001,PAY000519,ORD007489,2024-10-19,Wallet,paid,3034.57,0.0,2024-10-24,Stripe
M001,PAY000520,ORD004186,2024-06-05,Wallet,paid,4356.71,0.0,2024-06-07,PayU
M001,PAY000521,ORD006263,2024-09-06,Wallet,paid,8925.92,0.0,2024-09-08,Stripe
M001,PAY000522,ORD005606,2024-08-11,UPI,paid,5294.57,0.0,2024-08-13,PhonePe
M001,PAY000523,ORD001500,2024-02-22,COD,paid,7079.89,0.0,2024-02-26,Juspay
M001,PAY000524,ORD002905,2024-04-19,COD,paid,559.88,0.0,2024-04-21,Stripe
M001,PAY000525,ORD005133,2024-07-22,COD,paid,5834.79,0.0,2024-07-24,PayU
M001,PAY000526,ORD009663,2024-12-21,Credit Card,refunded,3265.08,2642.89,2024-12-23,Razorpay
M001,PAY000527,ORD009925,2024-12-29,UPI,paid,1996.28,0.0,2025-01-03,Juspay
M001,PAY000528,ORD007203,2024-10-10,Credit Card,paid,3404.26,0.0,2024-10-14,Cashfree
M001,PAY000529,ORD006742,2024-09-27,UPI,paid,7797.42,0.0,2024-10-01,PhonePe
M001,PAY000530,ORD000249,2024-01-09,UPI,failed,0.0,0.0,2024-01-09,PhonePe
M001,PAY000531,ORD006684,2024-09-25,Wallet,refunded,9671.78,8244.34,2024-09-30,Juspay
M001,PAY000532,ORD000486,2024-01-16,UPI,paid,8004.12,0.0,2024-01-18,Cashfree
M001,PAY000533,ORD007847,2024-10-30,UPI,paid,2430.06,0.0,2024-11-01,PayU
M001,PAY000534,ORD007694,2024-10-26,Credit Card,failed,0.0,0.0,2024-10-26,Razorpay
M001,PAY000535,ORD000746,2024-01-23,Credit Card,paid,8909.04,0.0,2024-01-28,Cashfree
M001,PAY000536,ORD000723,2024-01-24,UPI,paid,7785.38,0.0,2024-01-26,Stripe
M001,PAY000537,ORD008606,2024-11-20,UPI,paid,7185.57,0.0,2024-11-24,Razorpay
M001,PAY000538,ORD001888,2024-03-10,UPI,refunded,4647.85,2803.66,2024-03-13,Razorpay
M001,PAY000539,ORD007933,2024-11-02,COD,paid,3644.94,0.0,2024-11-05,Cashfree
M001,PAY000540,ORD004432,2024-06-18,Credit Card,paid,1976.1,0.0,2024-06-21,Stripe
M001,PAY000541,ORD001051,2024-02-03,Wallet,paid,9905.51,0.0,2024-02-08,PayU
M001,PAY000542,ORD003986,2024-05-28,UPI,paid,1003.57,0.0,2024-05-31,Razorpay
M001,PAY000543,ORD004105,2024-06-02,UPI,paid,4589.11,0.0,2024-06-05,PhonePe
M001,PAY000544,ORD000517,2024-01-17,COD,paid,2801.49,0.0,2024-01-19,Juspay
M001,PAY000545,ORD005949,2024-08-25,UPI,paid,3274.59,0.0,2024-08-27,Cashfree
M001,PAY000546,ORD006957,2024-10-03,UPI,failed,0.0,0.0,2024-10-03,Stripe
M001,PAY000547,ORD009102,2024-12-03,UPI,paid,8511.24,0.0,2024-12-06,Razorpay
M001,PAY000548,ORD008580,2024-11-18,UPI,paid,6213.21,0.0,2024-11-20,Cashfree
