merchant_id,invoice_id,order_id,vendor_name,invoice_number,invoice_date,billing_period_start,billing_period_end,subtotal,tax_amount,total_amount,currency,invoice_status
M001,INV000196,ORD005022,Ecom Express,VINV-000196,2024-08-15,2024-08-03,2024-08-15,4017.29,723.11,4740.4,INR,approved
M001,INV000197,ORD007151,BlueDart,VINV-000197,2024-10-19,2024-10-03,2024-10-19,5449.38,980.89,6430.27,INR,approved
M001,INV000198,ORD003906,Cashfree Fees,VINV-000198,2024-06-21,2024-05-30,2024-06-21,5098.25,917.69,6015.94,INR,approved
M001,INV000199,ORD005830,BlueDart,VINV-000199,2024-09-18,2024-09-15,2024-09-18,4152.03,747.37,4899.4,INR,approved
M001,INV000200,ORD004064,Shiprocket,VINV-000200,2024-06-08,2024-05-16,2024-06-08,5985.97,1077.48,7063.45,INR,approved
M001,INV000201,ORD001402,Urban Warehouse Services,VINV-000201,2024-02-25,2024-02-17,2024-02-25,1601.02,288.18,1889.2,INR,pending
M001,INV000202,ORD002036,Delhivery,VINV-000202,2024-03-23,2024-02-22,2024-03-23,6011.79,1082.12,7093.91,INR,approved
M001,INV000203,ORD009721,BlueDart,VINV-000203,2025-01-14,2025-01-09,2025-01-14,842.69,151.69,994.38,INR,approved
M001,INV000204,ORD005526,Cashfree Fees,VINV-000204,2024-08-20,2024-08-02,2024-08-20,3793.18,682.77,4475.95,INR,pending
M001,INV000205,ORD007590,Shiprocket,VINV-000205,2024-11-18,2024-10-22,2024-11-18,967.6,174.17,1141.77,INR,disputed
M001,INV000206,ORD009008,BlueDart,VINV-000206,2024-12-23,2024-11-30,2024-12-23,8074.42,1453.39,9527.81,INR,approved
M001,INV000207,ORD000949,Bangalore Packaging Co,VINV-000207,2024-02-23,2024-02-19,2024-02-23,4358.04,784.45,5142.49,INR,rejected
M001,INV000208,ORD009306,Razorpay Fees,VINV-000208,2024-12-16,2024-12-13,2024-12-16,4646.55,836.38,5482.93,INR,approved
M001,INV000209,ORD003812,Xpressbees,VINV-000209,2024-05-28,2024-05-03,2024-05-28,3715.8,668.84,4384.64,INR,approved
M001,INV000210,ORD009526,Razorpay Fees,VINV-000210,2024-12-19,2024-11-27,2024-12-19,2153.57,387.64,2541.21,INR,approved
M001,INV000211,ORD005360,Bangalore Packaging Co,VINV-000211,2024-08-28,2024-08-16,2024-08-28,4241.31,763.44,5004.75,INR,approved
M001,INV000212,ORD008709,Urban Warehouse Services,VINV-000212,2024-11-24,2024-10-28,2024-11-24,5354.42,963.79,6318.21,INR,pending
M001,INV000213,ORD008371,Bangalore Packaging Co,VINV-000213,2024-11-23,2024-10-27,2024-11-23,5888.86,1060.0,6948.86,INR,approved
M001,INV000214,ORD008658,Ecom Express,VINV-000214,2024-11-27,2024-11-03,2024-11-27,7382.42,1328.83,8711.25,INR,pending
M001,INV000215,ORD000292,Shiprocket,VINV-000215,2024-01-11,2023-12-17,2024-01-11,7678.72,1382.17,9060.89,INR,disputed
M001,INV000216,ORD003061,Razorpay Fees,VINV-000216,2024-05-08,2024-04-27,2024-05-08,3726.97,670.86,4397.83,INR,approved
M001,INV000217,ORD004362,AdGrowth Marketing,VINV-000217,2024-06-25,2024-06-24,2024-06-25,2274.08,409.33,2683.41,INR,approved
M001,INV000218,ORD000683,BlueDart,VINV-000218,2024-02-20,2024-02-17,2024-02-20,3409.21,613.66,4022.87,INR,approved
M001,INV000219,ORD000585,BlueDart,VINV-000219,2024-02-18,2024-01-23,2024-02-18,1263.64,227.46,1491.1,INR,approved
M001,INV000220,ORD007595,AdGrowth Marketing,VINV-000220,2024-10-24,2024-10-06,2024-10-24,6859.89,1234.78,8094.67,INR,disputed
M001,INV000221,ORD002207,AdGrowth Marketing,VINV-000221,2024-03-30,2024-03-19,2024-03-30,5767.14,1038.08,6805.22,INR,approved
M001,INV000222,ORD007664,Delhivery,VINV-000222,2024-11-09,2024-10-13,2024-11-09,9301.67,1674.3,10975.97,INR,pending
M001,INV000223,ORD005776,Cashfree Fees,VINV-000223,2024-09-06,2024-08-27,2024-09-06,4596.36,827.34,5423.7,INR,approved
M001,INV000224,ORD002234,Shiprocket,VINV-000224,2024-04-18,2024-03-24,2024-04-18,6252.97,1125.54,7378.51,INR,approved
M001,INV000225,ORD003704,Cashfree Fees,VINV-000225,2024-05-24,2024-05-20,2024-05-24,4980.09,896.42,5876.51,INR,approved
M001,INV000226,ORD006584,Ecom Express,VINV-000226,2024-10-21,2024-10-09,2024-10-21,1767.68,318.18,2085.86,INR,approved
M001,INV000227,ORD009208,AdGrowth Marketing,VINV-000227,2024-12-25,2024-12-11,2024-12-25,1517.41,273.13,1790.54,INR,approved
M001,INV000228,ORD001009,Delhivery,VINV-000228,2024-02-19,2024-02-06,2024-02-19,3850.99,693.18,4544.17,INR,disputed
M001,INV000229,ORD008841,Shiprocket,VINV-000229,2024-12-23,2024-12-19,2024-12-23,14320.33,2577.66,16897.99,INR,pending
M001,INV000230,ORD000434,Xpressbees,VINV-000230,2024-01-29,2024-01-13,2024-01-29,10195.76,1835.24,12031.0,INR,pending
M001,INV000231,VORD000046,Delhivery,VINV-000231,2024-11-07,2024-11-04,2024-11-07,11493.67,2068.86,13562.53,INR,approved
M001,INV000232,ORD004083,Cashfree Fees,VINV-000232,2024-06-02,2024-05-30,2024-06-02,7066.71,1272.01,8338.72,INR,approved
M001,INV000233,ORD006952,Cashfree Fees,VINV-000233,2024-10-25,2024-10-04,2024-10-25,4060.84,730.95,4791.79,INR,pending
M001,INV000234,ORD006841,Delhivery,VINV-000234,2024-10-10,2024-09-19,2024-10-10,6378.9,1148.2,7527.1,INR,approved
M001,INV000235,ORD003862,Bangalore Packaging Co,VINV-000235,2024-06-01,2024-05-17,2024-06-01,1829.87,329.38,2159.25,INR,approved
M001,INV000236,ORD000283,BlueDart,VINV-000236,2024-01-29,2024-01-14,2024-01-29,6631.45,1193.66,7825.11,INR,approved
M001,INV000237,ORD007814,Xpressbees,VINV-000237,2024-11-20,2024-10-25,2024-11-20,2498.97,449.82,2948.79,INR,approved
M001,INV000238,ORD009200,Shiprocket,VINV-000238,2024-12-18,2024-12-04,2024-12-18,1517.53,273.15,1790.68,INR,approved
M001,INV000239,ORD005349,BlueDart,VINV-000239,2024-08-03,2024-07-04,2024-08-03,4023.43,724.22,4747.65,INR,approved
M001,INV000240,ORD004528,Razorpay Fees,VINV-000240,2024-06-26,2024-05-28,2024-06-26,1639.25,295.06,1934.31,INR,approved
M001,INV000241,ORD000728,Cashfree Fees,VINV-000241,2024-02-22,2024-02-21,2024-02-22,409.47,73.7,483.17,INR,approved
M001,INV000242,ORD007520,Cashfree Fees,VINV-000242,2024-11-04,2024-10-07,2024-11-04,8157.72,1468.39,9626.11,INR,approved
M001,INV000243,ORD001934,Cashfree Fees,VINV-000243,2024-03-14,2024-02-19,2024-03-14,6636.97,1194.65,7831.62,INR,pending
M001,INV000244,ORD009681,Urban Warehouse Services,VINV-000244,2025-01-04,2024-12-20,2025-01-04,8583.57,1545.04,10128.61,INR,approved
M001,INV000245,ORD004021,Urban Warehouse Services,VINV-000245,2024-06-11,2024-05-29,2024-06-11,5385.36,969.36,6354.72,INR,approved
M001,INV000246,ORD006780,Urban Warehouse Services,VINV-000246,2024-10-27,2024-09-27,2024-10-27,8782.44,1580.84,10363.28,INR,pending
M001,INV000247,ORD004667,Delhivery,VINV-000247,2024-07-07,2024-06-24,2024-07-07,3486.68,627.6,4114.28,INR,pending
M001,INV000248,ORD000815,Urban Warehouse Services,VINV-000248,2024-01-29,2024-01-25,2024-01-29,6438.18,1158.87,7597.05,INR,approved
M001,INV000249,VORD000064,Razorpay Fees,VINV-000249,2024-09-02,2024-08-29,2024-09-02,2206.72,397.21,2603.93,INR,approved
M001,INV000250,ORD005932,Razorpay Fees,VINV-000250,2024-09-03,2024-08-19,2024-09-03,2753.29,495.59,3248.88,INR,rejected
M001,INV000251,ORD005429,BlueDart,VINV-000251,2024-08-22,2024-08-02,2024-08-22,768.41,138.31,906.72,INR,pending
M001,INV000252,ORD004428,Ecom Express,VINV-000252,2024-07-04,2024-06-27,2024-07-04,6459.78,1162.76,7622.54,INR,approved
M001,INV000253,ORD008516,AdGrowth Marketing,VINV-000253,2024-12-01,2024-11-02,2024-12-01,1197.02,215.46,1412.48,INR,approved
M001,INV000254,ORD001950,BlueDart,VINV-000254,2024-04-01,2024-03-09,2024-04-01,6431.73,1157.71,7589.44,INR,approved
M001,INV000255,ORD007848,Xpressbees,VINV-000255,2024-11-23,2024-10-28,2024-11-23,3346.67,602.4,3949.07,INR,pending
M001,INV000256,ORD003632,Bangalore Packaging Co,VINV-000256,2024-05-28,2024-05-09,2024-05-28,3254.64,585.83,3840.47,INR,approved
M001,INV000257,ORD005639,Shiprocket,VINV-000257,2024-09-03,2024-08-12,2024-09-03,3254.31,585.78,3840.09,INR,pending
M001,INV000258,ORD002132,Delhivery,VINV-000258,2024-04-03,2024-04-02,2024-04-03,5935.75,1068.43,7004.18,INR,approved
M001,INV000259,ORD002303,Razorpay Fees,VINV-000259,2024-03-30,2024-03-12,2024-03-30,4015.47,722.79,4738.26,INR,approved
M001,INV000260,ORD002671,Urban Warehouse Services,VINV-000260,2024-04-26,2024-04-01,2024-04-26,1235.17,222.33,1457.5,INR,approved
M001,INV000261,ORD004668,Urban Warehouse Services,VINV-000261,2024-07-15,2024-06-30,2024-07-15,1155.1,207.92,1363.02,INR,disputed
M001,INV000262,ORD003389,Xpressbees,VINV-000262,2024-06-03,2024-06-02,2024-06-03,3374.7,607.45,3982.15,INR,approved
M001,INV000263,ORD008364,BlueDart,VINV-000263,2024-11-20,2024-11-17,2024-11-20,4244.41,763.99,5008.4,INR,approved
M001,INV000264,ORD000587,Delhivery,VINV-000264,2024-01-26,2024-01-04,2024-01-26,2714.54,488.62,3203.16,INR,approved
M001,INV000265,ORD009657,Ecom Express,VINV-000265,2025-01-17,2025-01-10,2025-01-17,1818.85,327.39,2146.24,INR,approved
M001,INV000266,ORD009014,Bangalore Packaging Co,VINV-000266,2024-12-25,2024-12-19,2024-12-25,2120.5,381.69,2502.19,INR,approved
M001,INV000267,ORD009040,Ecom Express,VINV-000267,2024-12-11,2024-11-16,2024-12-11,4786.43,861.56,5647.99,INR,approved
M001,INV000268,ORD006344,Xpressbees,VINV-000268,2024-10-07,2024-09-27,2024-10-07,5693.19,1024.77,6717.96,INR,approved
M001,INV000269,ORD003701,Urban Warehouse Services,VINV-000269,2024-05-19,2024-05-11,2024-05-19,4959.66,892.74,5852.4,INR,approved
M001,INV000270,ORD001306,Urban Warehouse Services,VINV-000270,2024-03-11,2024-02-25,2024-03-11,6549.1,1178.84,7727.94,INR,approved
M001,INV000271,ORD001372,Razorpay Fees,VINV-000271,2024-03-01,2024-02-20,2024-03-01,4326.8,778.82,5105.62,INR,disputed
M001,INV000272,ORD009277,Shiprocket,VINV-000272,2024-12-30,2024-12-13,2024-12-30,3114.69,560.64,3675.33,INR,approved
M001,INV000273,ORD005826,Urban Warehouse Services,VINV-000273,2024-09-19,2024-08-24,2024-09-19,3482.77,626.9,4109.67,INR,approved
M001,INV000274,ORD005244,Delhivery,VINV-000274,2024-08-17,2024-08-16,2024-08-17,5402.5,972.45,6374.95,INR,approved
M001,INV000275,ORD003307,Delhivery,VINV-000275,2024-05-10,2024-04-17,2024-05-10,3607.52,649.35,4256.87,INR,approved
M001,INV000276,ORD000677,Bangalore Packaging Co,VINV-000276,2024-01-31,2024-01-12,2024-01-31,2789.58,502.13,3291.71,INR,disputed
M001,INV000277,ORD002236,Razorpay Fees,VINV-000277,2024-03-26,2024-02-28,2024-03-26,723.58,130.24,853.82,INR,approved
M001,INV000278,ORD007867,Cashfree Fees,VINV-000278,2024-11-13,2024-10-31,2024-11-13,4571.05,822.79,5393.84,INR,approved
M001,INV000279,ORD007167,Shiprocket,VINV-000279,2024-10-28,2024-10-12,2024-10-28,5845.15,1052.13,6897.28,INR,rejected
M001,INV000280,ORD008173,Razorpay Fees,VINV-000280,2024-11-17,2024-11-07,2024-11-17,24258.01,4366.44,28624.45,INR,disputed
M001,INV000281,ORD006058,Razorpay Fees,VINV-000281,2024-09-06,2024-08-27,2024-09-06,7796.83,1403.43,9200.26,INR,approved
M001,INV000282,ORD008778,Ecom Express,VINV-000282,2024-11-29,2024-11-01,2024-11-29,1494.64,269.03,1763.67,INR,approved
M001,INV000283,ORD007075,Ecom Express,VINV-000283,2024-10-30,2024-10-09,2024-10-30,8119.4,1461.49,9580.89,INR,approved
M001,INV000284,ORD001261,Urban Warehouse Services,VINV-000687,2024-02-22,2024-02-05,2024-02-22,985.12,177.32,1162.44,INR,approved
M001,INV000285,ORD002447,Delhivery,VINV-000285,2024-04-05,2024-03-07,2024-04-05,8062.25,1451.2,9513.45,INR,approved
M001,INV000286,ORD002462,BlueDart,VINV-000286,2024-04-28,2024-04-01,2024-04-28,3231.86,581.74,3813.6,INR,approved
M001,INV000287,ORD003220,Razorpay Fees,VINV-000287,2024-05-14,2024-04-15,2024-05-14,3413.93,614.51,4028.44,INR,disputed
M001,INV000288,ORD001307,Ecom Express,VINV-000288,2024-02-21,2024-02-15,2024-02-21,1483.75,267.07,1750.82,INR,approved
M001,INV000289,ORD003646,Cashfree Fees,VINV-002813,2024-05-17,2024-05-10,2024-05-17,14204.01,2556.72,16760.73,INR,approved
M001,INV000290,ORD004166,Urban Warehouse Services,VINV-000290,2024-06-28,2024-06-08,2024-06-28,4090.31,736.26,4826.57,INR,pending
M001,INV000291,ORD009306,Urban Warehouse Services,VINV-000291,2024-12-30,2024-12-10,2024-12-30,4578.66,824.16,5402.82,INR,approved
M001,INV000292,ORD005346,Cashfree Fees,VINV-000292,2024-08-18,2024-08-06,2024-08-18,3586.19,645.52,4231.71,INR,approved
M001,INV000293,ORD002542,Delhivery,VINV-000293,2024-04-17,2024-03-31,2024-04-17,2667.84,480.21,3148.05,INR,approved
M001,INV000294,ORD005097,Ecom Express,VINV-000294,2024-07-25,2024-07-02,2024-07-25,5065.3,911.75,5977.05,INR,disputed
M001,INV000295,ORD000239,Razorpay Fees,VINV-000295,2024-01-14,2024-01-03,2024-01-14,6490.29,1168.25,7658.54,INR,approved
M001,INV000296,ORD008501,Bangalore Packaging Co,VINV-000296,2024-11-18,2024-11-08,2024-11-18,7637.93,1374.83,9012.76,INR,approved
M001,INV000297,VORD000097,Delhivery,VINV-000297,2024-01-08,2023-12-13,2024-01-08,6044.95,1088.09,7133.04,INR,approved
M001,INV000298,ORD001865,BlueDart,VINV-000298,2024-04-02,2024-03-23,2024-04-02,6555.26,1179.95,7735.21,INR,approved
M001,INV000299,ORD000410,AdGrowth Marketing,VINV-000299,2024-01-22,2024-01-10,2024-01-22,6896.47,1241.36,8137.83,INR,pending
M001,INV000300,ORD007824,Shiprocket,VINV-000300,2024-11-23,2024-11-09,2024-11-23,7433.39,1338.01,8771.4,INR,approved
M001,INV000301,ORD005590,Razorpay Fees,VINV-000301,2024-08-28,2024-08-07,2024-08-28,19289.69,3472.14,22761.83,INR,approved
M001,INV000302,ORD007678,Urban Warehouse Services,VINV-000302,2024-10-30,2024-10-15,2024-10-30,5301.59,954.29,6255.88,INR,approved
M001,INV000303,ORD000128,Xpressbees,VINV-000303,2024-02-03,2024-01-27,2024-02-03,1308.05,235.45,1543.5,INR,disputed
M001,INV000304,ORD009670,Xpressbees,VINV-000304,2024-12-28,2024-12-03,2024-12-28,6025.16,1084.53,7109.69,INR,approved
M001,INV000305,ORD006995,Cashfree Fees,VINV-000305,2024-11-02,2024-10-12,2024-11-02,5575.53,1003.59,6579.12,INR,approved
M001,INV000306,ORD007875,Bangalore Packaging Co,VINV-000306,2024-11-01,2024-10-04,2024-11-01,5188.93,934.01,6122.94,INR,pending
M001,INV000307,ORD000870,AdGrowth Marketing,VINV-000307,2024-02-01,2024-01-07,2024-02-01,2795.28,503.15,3298.43,INR,approved
M001,INV000308,ORD000824,Bangalore Packaging Co,VINV-000308,2024-02-08,2024-01-09,2024-02-08,5110.09,919.82,6029.91,INR,disputed
M001,INV000309,ORD007768,AdGrowth Marketing,VINV-000309,2024-11-10,2024-10-30,2024-11-10,926.2,166.72,1092.92,INR,approved
M001,INV000310,ORD007939,Razorpay Fees,VINV-000310,2024-11-29,2024-11-03,2024-11-29,4500.99,810.18,5311.17,INR,disputed
M001,INV000311,ORD005976,Delhivery,VINV-000311,2024-08-27,2024-08-24,2024-08-27,4448.1,800.66,5248.76,INR,pending
M001,INV000312,ORD004892,Razorpay Fees,VINV-000312,2024-07-22,2024-07-05,2024-07-22,591.58,106.48,698.06,INR,pending
M001,INV000313,ORD007280,Ecom Express,VINV-000313,2024-10-20,2024-10-14,2024-10-20,2457.28,442.31,2899.59,INR,pending
M001,INV000314,ORD000829,Delhivery,VINV-000314,2024-02-23,2024-01-25,2024-02-23,479.21,86.26,565.47,INR,approved
M001,INV000315,ORD005099,Ecom Express,VINV-000315,2024-07-22,2024-07-10,2024-07-22,1408.65,253.56,1662.21,INR,approved
M001,INV000316,ORD003270,Shiprocket,VINV-000316,2024-05-13,2024-05-04,2024-05-13,6555.25,1179.94,7735.19,INR,approved
M001,INV000317,ORD001250,Shiprocket,VINV-000317,2024-03-02,2024-02-26,2024-03-02,4694.5,845.01,5539.51,INR,pending
M001,INV000318,ORD009844,BlueDart,VINV-000318,2025-01-17,2025-01-11,2025-01-17,6633.04,1193.95,7826.99,INR,approved
M001,INV000319,ORD008579,Delhivery,VINV-000319,2024-12-01,2024-11-19,2024-12-01,4012.27,722.21,4734.48,INR,approved
M001,INV000320,ORD007458,AdGrowth Marketing,VINV-001092,2024-10-28,2024-10-09,2024-10-28,8098.31,1457.7,9556.01,INR,rejected
M001,INV000321,ORD002111,Bangalore Packaging Co,VINV-000321,2024-03-31,2024-03-07,2024-03-31,6372.18,1146.99,7519.17,INR,approved
M001,INV000322,ORD000442,Delhivery,VINV-000322,2024-01-31,2024-01-20,2024-01-31,7302.67,1314.48,8617.15,INR,approved
M001,INV000323,VORD000017,Xpressbees,VINV-000323,2024-07-16,2024-07-09,2024-07-16,21098.92,3797.81,24896.73,INR,approved
M001,INV000324,ORD000113,BlueDart,VINV-000324,2024-01-05,2024-01-01,2024-01-05,2517.37,453.13,2970.5,INR,approved
M001,INV000325,ORD001390,Shiprocket,VINV-000325,2024-03-11,2024-03-09,2024-03-11,9196.69,1655.4,10852.09,INR,approved
M001,INV000326,ORD005417,Delhivery,VINV-000326,2024-08-26,2024-08-17,2024-08-26,40758.36,7336.51,48094.87,INR,approved
M001,INV000327,ORD001783,Delhivery,VINV-000327,2024-03-20,2024-03-15,2024-03-20,7263.73,1307.47,8571.2,INR,approved
M001,INV000328,ORD003108,Ecom Express,VINV-000328,2024-05-26,2024-05-22,2024-05-26,5274.5,949.41,6223.91,INR,pending
M001,INV000329,ORD000479,Xpressbees,VINV-000329,2024-01-25,2024-01-21,2024-01-25,2140.38,385.27,2525.65,INR,approved
M001,INV000330,ORD000914,BlueDart,VINV-000330,2024-02-08,2024-02-05,2024-02-08,6257.9,1126.42,7384.32,INR,rejected
M001,INV000331,ORD000513,Cashfree Fees,VINV-000331,2024-01-26,2024-01-05,2024-01-26,5449.68,980.94,6430.62,INR,pending
M001,INV000332,ORD003251,Bangalore Packaging Co,VINV-000332,2024-05-16,2024-05-01,2024-05-16,673.51,121.23,794.74,INR,disputed
M001,INV000333,ORD005123,Shiprocket,VINV-000333,2024-07-30,2024-07-27,2024-07-30,13431.45,2417.66,15849.11,INR,approved
M001,INV000334,ORD006523,Urban Warehouse Services,VINV-000334,2024-09-27,2024-08-30,2024-09-27,2332.03,419.77,2751.8,INR,approved
M001,INV000335,ORD008193,Xpressbees,VINV-000335,2024-11-14,2024-11-09,2024-11-14,16651.29,2997.23,19648.52,INR,pending
M001,INV000336,VORD000068,BlueDart,VINV-000336,2024-09-12,2024-09-07,2024-09-12,32316.92,5817.04,38133.96,INR,approved
M001,INV000337,ORD001658,Delhivery,VINV-000337,2024-03-08,2024-02-14,2024-03-08,1843.32,331.8,2175.12,INR,rejected
M001,INV000338,ORD007692,Urban Warehouse Services,VINV-000338,2024-11-20,2024-11-10,2024-11-20,24584.39,4425.19,29009.58,INR,disputed
M001,INV000339,ORD009409,Bangalore Packaging Co,VINV-000339,2024-12-28,2024-11-30,2024-12-28,1079.57,194.32,1273.89,INR,approved
M001,INV000340,ORD001152,BlueDart,VINV-000340,2024-02-21,2024-02-18,2024-02-21,4147.45,746.54,4893.99,INR,approved
M001,INV000341,VORD000042,Razorpay Fees,VINV-000341,2024-09-25,2024-09-23,2024-09-25,18264.86,3287.67,21552.53,INR,approved
M001,INV000342,ORD000269,Xpressbees,VINV-000342,2024-01-13,2024-01-08,2024-01-13,4476.65,805.8,5282.45,INR,approved
M001,INV000343,ORD003901,AdGrowth Marketing,VINV-000343,2024-06-15,2024-06-12,2024-06-15,5750.33,1035.06,6785.39,INR,pending
M001,INV000344,ORD007684,AdGrowth Marketing,VINV-000344,2024-10-30,2024-10-18,2024-10-30,1379.34,248.28,1627.62,INR,pending
M001,INV000345,ORD009685,Ecom Express,VINV-000345,2024-12-22,2024-12-21,2024-12-22,5254.26,945.77,6200.03,INR,approved
M001,INV000346,ORD001924,Shiprocket,VINV-000346,2024-03-15,2024-03-05,2024-03-15,3907.41,703.33,4610.74,INR,approved
M001,INV000347,ORD007499,Delhivery,VINV-000347,2024-11-13,2024-11-12,2024-11-13,2473.59,445.25,2918.84,INR,approved
M001,INV000348,ORD004297,Xpressbees,VINV-000348,2024-06-17,2024-06-11,2024-06-17,4532.37,815.83,5348.2,INR,approved
M001,INV000349,ORD006256,Cashfree Fees,VINV-000349,2024-09-23,2024-08-26,2024-09-23,6583.25,1184.99,7768.24,INR,pending
M001,INV000350,ORD003910,Cashfree Fees,VINV-001062,2024-06-02,2024-05-05,2024-06-02,4442.31,799.61,5241.92,INR,approved
M001,INV000351,ORD000944,Delhivery,VINV-000351,2024-02-06,2024-01-23,2024-02-06,7882.42,1418.83,9301.25,INR,approved
M001,INV000352,ORD002970,BlueDart,VINV-000352,2024-04-25,2024-04-05,2024-04-25,22709.58,4087.73,26797.31,INR,disputed
M001,INV000353,ORD008695,Bangalore Packaging Co,VINV-000353,2024-12-13,2024-12-02,2024-12-13,3201.53,576.28,3777.81,INR,pending
M001,INV000354,ORD008027,Cashfree Fees,VINV-000354,2024-12-03,2024-11-19,2024-12-03,8237.94,1482.83,9720.77,INR,approved
M001,INV000355,ORD006815,Bangalore Packaging Co,VINV-000355,2024-10-28,2024-10-12,2024-10-28,4546.47,818.36,5364.83,INR,approved
M001,INV000356,ORD005203,Shiprocket,VINV-000356,2024-07-29,2024-07-17,2024-07-29,6449.11,1160.84,7609.95,INR,approved
M001,INV000357,ORD006306,BlueDart,VINV-000357,2024-09-17,2024-08-29,2024-09-17,2386.03,429.49,2815.52,INR,approved
M001,INV000358,ORD002816,Delhivery,VINV-000358,2024-05-01,2024-04-20,2024-05-01,4389.58,790.13,5179.71,INR,approved
M001,INV000359,ORD007696,Urban Warehouse Services,VINV-000359,2024-11-16,2024-10-21,2024-11-16,8482.47,1526.84,10009.31,INR,approved
M001,INV000360,ORD001136,Shiprocket,VINV-000360,2024-03-04,2024-02-19,2024-03-04,1900.03,342.0,2242.03,INR,pending
M001,INV000361,ORD007172,Shiprocket,VINV-000361,2024-10-10,2024-09-19,2024-10-10,5251.77,945.32,6197.09,INR,pending
M001,INV000362,ORD003732,Ecom Express,VINV-000362,2024-06-11,2024-05-15,2024-06-11,1686.33,303.54,1989.87,INR,approved
M001,INV000363,ORD003090,Ecom Express,VINV-000363,2024-05-06,2024-04-22,2024-05-06,7640.81,1375.34,9016.15,INR,approved
M001,INV000364,ORD005820,Shiprocket,VINV-000364,2024-09-08,2024-08-14,2024-09-08,5658.76,1018.58,6677.34,INR,approved
M001,INV000365,ORD005944,Urban Warehouse Services,VINV-000365,2024-09-03,2024-08-05,2024-09-03,518.56,93.34,611.9,INR,approved
M001,INV000366,ORD006444,Ecom Express,VINV-000366,2024-10-01,2024-09-20,2024-10-01,6486.94,1167.65,7654.59,INR,approved
M001,INV000367,ORD004629,Razorpay Fees,VINV-000367,2024-07-07,2024-07-01,2024-07-07,3458.17,622.47,4080.64,INR,approved
M001,INV000368,ORD003113,Delhivery,VINV-000368,2024-05-01,2024-04-29,2024-05-01,4983.63,897.05,5880.68,INR,approved
M001,INV000369,ORD005842,Bangalore Packaging Co,VINV-000369,2024-08-22,2024-07-26,2024-08-22,2822.81,508.1,3330.91,INR,approved
M001,INV000370,ORD006278,Shiprocket,VINV-000370,2024-09-11,2024-08-19,2024-09-11,6880.7,1238.53,8119.23,INR,approved
M001,INV000371,ORD004915,Ecom Express,VINV-000371,2024-08-09,2024-07-30,2024-08-09,5001.2,900.22,5901.42,INR,pending
