merchant_id,order_id,customer_id,order_date,sku,category,quantity,gross_amount,discount_amount,tax_amount,net_amount,payment_method,order_status,city,state,shipment_days,delivery_status
M001,ORD000166,CUST005549,2024-01-05,SKU-FOO-9593,footwear,3,6172.22,1788.61,219.18,4602.79,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000167,CUST006011,2024-01-05,SKU-FAS-8383,fashion,1,666.99,151.59,92.77,608.17,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000168,CUST004421,2024-01-05,SKU-LIF-3974,lifestyle,3,1400.89,415.92,118.2,1103.17,Wallet,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000169,CUST002962,2024-01-06,SKU-HOM-8573,home,2,4428.98,502.01,471.24,4398.21,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000170,CUST000939,2024-01-06,SKU-FOO-6004,footwear,1,6954.83,576.15,765.44,7144.12,NetBanking,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000171,CUST002069,2024-01-06,SKU-FAS-2254,fashion,1,8233.53,2408.82,1048.45,6873.16,Wallet,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000172,CUST004244,2024-01-06,SKU-ACC-4244,accessories,2,7721.66,1484.75,311.85,6548.76,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000173,CUST000340,2024-01-06,SKU-FAS-8869,fashion,2,7720.85,1435.25,1131.41,7417.01,UPI,processing,Bangalore,Karnataka,10,delivered
M001,ORD000174,CUST001987,2024-01-06,SKU-FOO-5849,footwear,1,9789.38,2781.8,350.38,7357.96,COD,returned,Bangalore,Karnataka,3,returned
M001,ORD000175,CUST005168,2024-01-06,SKU-ACC-7466,accessories,3,9180.35,531.42,1556.81,10205.74,Debit Card,confirmed,Bangalore,Karnataka,10,delivered
M001,ORD000176,CUST006261,2024-01-06,SKU-HOM-9845,home,3,5658.94,1200.89,802.45,5260.5,Credit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000177,CUST001927,2024-01-06,SKU-BEA-6361,beauty,1,727.84,136.55,106.43,697.72,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000178,CUST000291,2024-01-06,SKU-FOO-9534,footwear,1,4711.39,700.64,481.29,4492.04,COD,processing,Bangalore,Karnataka,1,delivered
M001,ORD000179,CUST002340,2024-01-06,SKU-HOM-1763,home,2,3402.5,939.98,443.25,2905.77,Wallet,confirmed,Bangalore,Karnataka,8,delivered
M001,ORD000180,CUST005284,2024-01-06,SKU-ACC-1979,accessories,3,1898.8,336.49,78.12,1640.43,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000181,CUST004564,2024-01-06,SKU-FOO-8104,footwear,2,5603.63,790.53,577.57,5390.67,COD,returned,Bangalore,Karnataka,3,returned
M001,ORD000182,CUST006361,2024-01-06,SKU-FOO-5982,footwear,2,2727.03,260.73,443.93,2910.23,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000183,CUST000412,2024-01-06,SKU-FOO-5978,footwear,4,3093.58,759.42,420.15,2754.31,Wallet,confirmed,Bangalore,Karnataka,1,delivered
M001,ORD000184,CUST001405,2024-01-06,SKU-ACC-8661,accessories,4,9635.79,1136.71,424.95,8924.03,Credit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000185,CUST003212,2024-01-06,SKU-ACC-4275,accessories,3,2777.25,240.48,456.62,2993.39,Credit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000186,CUST005954,2024-01-06,SKU-HOM-1408,home,4,4613.11,863.19,674.99,4424.91,COD,returned,Bangalore,Karnataka,8,returned
M001,ORD000187,CUST000895,2024-01-06,SKU-LIF-6691,lifestyle,1,3509.57,609.05,522.09,3422.61,UPI,cancelled,Bangalore,Karnataka,2,cancelled
M001,ORD000188,CUST006490,2024-01-06,SKU-FAS-3115,fashion,1,9364.81,881.21,1527.05,10010.65,COD,confirmed,Bangalore,Karnataka,10,delivered
M001,ORD000189,CUST000592,2024-01-06,SKU-BEA-3080,beauty,1,5520.76,656.86,583.67,5447.57,COD,processing,Bangalore,Karnataka,1,delivered
M001,ORD000190,CUST001140,2024-01-06,SKU-BEA-8931,beauty,1,543.99,75.8,84.27,552.46,Debit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000191,CUST003367,2024-01-06,SKU-HOM-5868,home,3,7192.17,1334.38,1054.4,6912.19,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000192,CUST004813,2024-01-06,SKU-LIF-7255,lifestyle,1,548.23,115.81,21.62,454.04,Debit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000193,CUST004051,2024-01-06,SKU-ACC-7952,accessories,2,3959.1,948.82,361.23,3371.51,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000194,CUST005649,2024-01-06,SKU-BEA-8693,beauty,2,6746.34,1319.29,651.25,6078.3,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000195,CUST004339,2024-01-06,SKU-HOM-7075,home,2,9221.33,2518.57,1206.5,7909.26,COD,returned,Bangalore,Karnataka,7,returned
M001,ORD000196,CUST004642,2024-01-06,SKU-ACC-5433,accessories,3,1604.62,476.51,135.37,1263.48,UPI,cancelled,Bangalore,Karnataka,6,cancelled
M001,ORD000197,CUST003236,2024-01-06,SKU-HOM-8959,home,2,5231.32,541.59,844.15,5533.88,COD,cancelled,Bangalore,Karnataka,3,cancelled
M001,ORD000198,CUST005817,2024-01-06,SKU-HOM-6598,home,2,1162.14,69.15,196.74,1289.73,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000199,CUST004768,2024-01-06,SKU-FAS-7243,fashion,1,1461.72,372.17,54.48,1144.03,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000200,CUST000220,2024-01-06,SKU-FOO-7731,footwear,1,8040.95,336.63,924.52,8628.84,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000201,CUST004949,2024-01-07,SKU-BEA-4593,beauty,2,911.14,62.62,101.82,950.34,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000202,CUST002505,2024-01-07,SKU-BEA-6138,beauty,4,6955.08,141.63,817.61,7631.06,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000203,CUST001254,2024-01-07,SKU-ACC-5020,accessories,4,9113.44,1898.33,865.81,8080.92,Credit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000204,CUST001958,2024-01-07,SKU-LIF-4731,lifestyle,2,9575.23,1855.84,1389.49,9108.88,NetBanking,delivered,Bangalore,Karnataka,7,delayed
M001,ORD000205,CUST004795,2024-01-07,SKU-ACC-4532,accessories,4,6761.82,1107.91,1017.7,6671.61,Credit Card,cancelled,Bangalore,Karnataka,4,cancelled
M001,ORD000206,CUST004217,2024-01-07,SKU-FOO-9539,footwear,1,1293.0,294.5,179.73,1178.23,COD,confirmed,Bangalore,Karnataka,7,delivered
M001,ORD000207,CUST004255,2024-01-07,SKU-HOM-6728,home,1,590.47,31.51,67.08,626.04,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000208,CUST006214,2024-01-07,SKU-ACC-2739,accessories,4,2041.02,346.73,304.97,1999.26,NetBanking,processing,Bangalore,Karnataka,10,delivered
M001,ORD000209,CUST003679,2024-01-07,SKU-HOM-2412,home,2,6617.98,121.27,324.84,6821.55,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000210,CUST000579,2024-01-07,SKU-FOO-1359,footwear,4,1717.38,238.01,266.29,1745.66,COD,confirmed,Bangalore,Karnataka,4,delivered
M001,ORD000211,CUST004361,2024-01-07,SKU-FAS-2408,fashion,1,6760.74,639.26,306.07,6427.55,Credit Card,processing,Bangalore,Karnataka,2,delayed
M001,ORD000212,CUST005712,2024-01-07,SKU-FAS-1545,fashion,1,3428.44,654.44,138.7,2912.7,UPI,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000213,CUST004138,2024-01-07,SKU-ACC-9790,accessories,4,537.78,111.96,51.1,476.92,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000214,CUST005151,2024-01-07,SKU-HOM-5401,home,2,6451.36,881.63,668.37,6238.1,UPI,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000215,CUST001126,2024-01-07,SKU-ACC-8989,accessories,2,6533.34,162.59,1146.73,7517.48,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000216,CUST000312,2024-01-07,SKU-FAS-3588,fashion,3,7186.78,218.21,836.23,7804.8,Credit Card,delivered,Bangalore,Karnataka,2,delayed
M001,ORD000217,CUST004238,2024-01-07,SKU-FAS-9642,fashion,1,7596.82,1481.09,733.89,6849.62,COD,cancelled,Bangalore,Karnataka,3,cancelled
M001,ORD000218,CUST006408,2024-01-07,SKU-LIF-3347,lifestyle,1,8932.25,1754.67,861.31,8038.89,Credit Card,delivered,Bangalore,Karnataka,6,delayed
M001,ORD000219,CUST003013,2024-01-07,SKU-FOO-9883,footwear,4,6975.16,720.73,1125.8,7380.23,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000220,CUST004194,2024-01-07,SKU-BEA-4574,beauty,4,2041.84,369.94,83.59,1755.49,COD,confirmed,Bangalore,Karnataka,4,delivered
M001,ORD000221,CUST002953,2024-01-07,SKU-BEA-6523,beauty,3,3857.85,272.89,430.2,4015.16,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000222,CUST002681,2024-01-07,SKU-FAS-8761,fashion,1,3600.86,0.58,180.01,3780.29,UPI,processing,Bangalore,Karnataka,6,delivered
M001,ORD000223,CUST000465,2024-01-07,SKU-LIF-6696,lifestyle,1,6636.0,1888.34,569.72,5317.38,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000224,CUST001246,2024-01-07,SKU-ACC-8526,accessories,3,3213.99,456.64,496.32,3253.67,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000225,CUST003726,2024-01-07,SKU-ACC-8473,accessories,4,6566.71,78.31,324.42,6812.82,Credit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000226,CUST003536,2024-01-07,SKU-FAS-1747,fashion,2,9100.98,1175.21,1426.64,9352.41,UPI,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000227,CUST000750,2024-01-07,SKU-ACC-3909,accessories,1,8181.14,1524.46,1198.2,7854.88,Wallet,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000228,CUST004726,2024-01-07,SKU-FAS-3189,fashion,3,4593.29,1251.75,400.98,3742.52,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000229,CUST005531,2024-01-07,SKU-HOM-7482,home,3,7535.83,1329.47,310.32,6516.68,COD,delivered,Bangalore,Karnataka,4,delayed
M001,ORD000230,CUST000089,2024-01-07,SKU-BEA-6932,beauty,1,2208.2,163.06,368.13,2413.27,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000231,CUST004214,2024-01-07,SKU-FAS-8074,fashion,2,5879.84,708.95,620.51,5791.4,Wallet,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000232,CUST006462,2024-01-07,SKU-LIF-1938,lifestyle,2,5469.16,1598.95,696.64,4566.85,COD,cancelled,Bangalore,Karnataka,3,cancelled
M001,ORD000233,CUST002749,2024-01-07,SKU-FAS-3125,fashion,3,910.51,76.19,100.12,934.44,NetBanking,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000234,CUST006190,2024-01-07,SKU-FAS-6389,fashion,4,7307.26,1498.7,697.03,6505.59,Debit Card,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000235,CUST004604,2024-01-07,SKU-FOO-5149,footwear,1,8122.75,544.1,378.93,7957.58,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000236,CUST004282,2024-01-07,SKU-FAS-5731,fashion,1,3706.64,155.17,177.57,3729.04,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000237,CUST005776,2024-01-07,SKU-HOM-9934,home,3,2153.23,592.68,280.9,1841.45,NetBanking,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000238,CUST000533,2024-01-07,SKU-LIF-8537,lifestyle,1,2863.79,310.01,306.45,2860.23,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000239,CUST005481,2024-01-08,SKU-HOM-5178,home,2,8818.67,1962.03,822.8,7679.44,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000240,CUST003390,2024-01-08,SKU-BEA-2769,beauty,4,4555.47,118.83,798.6,5235.24,UPI,confirmed,Bangalore,Karnataka,4,delivered
M001,ORD000241,CUST000365,2024-01-08,SKU-HOM-6849,home,1,6959.08,616.23,761.14,7103.99,UPI,confirmed,Bangalore,Karnataka,2,delivered
M001,ORD000242,CUST000905,2024-01-08,SKU-HOM-5216,home,2,8223.04,1641.82,789.75,7370.97,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000243,CUST005253,2024-01-08,SKU-ACC-6730,accessories,3,9592.4,116.56,1705.65,11181.49,UPI,returned,Bangalore,Karnataka,4,returned
M001,ORD000244,CUST000018,2024-01-08,SKU-BEA-7192,beauty,4,3448.5,32.05,614.96,4031.41,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000245,CUST000320,2024-01-08,SKU-HOM-3923,home,1,5198.34,750.78,222.38,4669.94,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000246,CUST003055,2024-01-08,SKU-HOM-4374,home,2,2035.22,169.52,93.29,1958.99,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000247,CUST003013,2024-01-08,SKU-HOM-4593,home,4,1443.44,306.6,136.42,1273.26,Debit Card,processing,Bangalore,Karnataka,7,delivered
M001,ORD000248,CUST005742,2024-01-08,SKU-HOM-1011,home,1,3726.42,1042.71,322.05,3005.76,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000249,CUST001112,2024-01-08,SKU-ACC-1790,accessories,3,6744.71,596.31,307.42,6455.82,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000250,CUST006394,2024-01-08,SKU-LIF-3817,lifestyle,4,2240.61,645.52,79.75,1674.84,COD,confirmed,Bangalore,Karnataka,6,delayed
M001,ORD000251,CUST003630,2024-01-08,SKU-FAS-5030,fashion,4,3228.43,480.32,329.77,3077.88,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000252,CUST006315,2024-01-08,SKU-ACC-7064,accessories,3,4640.23,924.9,445.84,4161.17,NetBanking,processing,Bangalore,Karnataka,4,delivered
M001,ORD000253,CUST001490,2024-01-08,SKU-LIF-7700,lifestyle,1,1273.06,111.7,139.36,1300.72,Debit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000254,CUST001409,2024-01-08,SKU-LIF-2836,lifestyle,4,9580.57,1345.13,1482.38,9717.82,Credit Card,delivered,Bangalore,Karnataka,7,delayed
M001,ORD000255,CUST002539,2024-01-08,SKU-FAS-9114,fashion,2,8287.46,2178.76,305.43,6414.13,COD,returned,Bangalore,Karnataka,2,returned
M001,ORD000256,CUST003763,2024-01-08,SKU-ACC-4864,accessories,4,2967.06,490.51,445.78,2922.33,COD,confirmed,Bangalore,Karnataka,1,delivered
M001,ORD000257,CUST002853,2024-01-08,SKU-LIF-5653,lifestyle,4,5873.13,1544.06,519.49,4848.56,Debit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000258,CUST003936,2024-01-08,SKU-ACC-2592,accessories,2,7778.0,1997.05,1040.57,6821.52,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000259,CUST001617,2024-01-08,SKU-LIF-5155,lifestyle,2,9941.53,183.93,1756.37,11513.97,UPI,processing,Bangalore,Karnataka,1,delayed
M001,ORD000260,CUST001842,2024-01-08,SKU-BEA-8769,beauty,3,1701.27,32.81,200.22,1868.68,UPI,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000261,CUST000182,2024-01-08,SKU-BEA-6780,beauty,2,3473.66,433.49,364.82,3404.99,Credit Card,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000262,CUST000337,2024-01-08,SKU-LIF-4111,lifestyle,1,3514.86,28.54,418.36,3904.68,COD,returned,Bangalore,Karnataka,5,returned
M001,ORD000263,CUST000669,2024-01-08,SKU-BEA-2074,beauty,4,7705.92,1863.5,292.12,6134.54,NetBanking,confirmed,Bangalore,Karnataka,5,delivered
M001,ORD000264,CUST002447,2024-01-08,SKU-BEA-5042,beauty,4,2692.98,207.09,298.31,2784.2,UPI,processing,Bangalore,Karnataka,5,delivered
M001,ORD000265,CUST003526,2024-01-08,SKU-HOM-1983,home,2,8997.47,538.71,1015.05,9473.81,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000266,CUST002538,2024-01-08,SKU-FOO-6944,footwear,1,2002.94,107.85,341.12,2236.21,Debit Card,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000267,CUST000515,2024-01-08,SKU-LIF-3353,lifestyle,2,3297.55,643.09,318.54,2973.0,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000268,CUST000199,2024-01-08,SKU-FAS-3864,fashion,4,7398.73,2191.78,937.25,6144.2,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD000269,CUST003747,2024-01-08,SKU-FAS-8054,fashion,2,5598.58,616.71,249.09,5230.96,COD,delivered,Bangalore,Karnataka,8,delayed
M001,ORD000270,CUST000048,2024-01-08,SKU-ACC-8180,accessories,4,5049.89,1022.5,201.37,4228.76,UPI,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000271,CUST002730,2024-01-09,SKU-FOO-5064,footwear,3,9140.63,2641.0,1169.93,7669.56,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000272,CUST000315,2024-01-09,SKU-ACC-4449,accessories,3,3284.97,462.29,508.08,3330.76,NetBanking,confirmed,Bangalore,Karnataka,9,delayed
M001,ORD000273,CUST002549,2024-01-09,SKU-HOM-9484,home,3,2267.79,214.48,369.6,2422.91,NetBanking,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000274,CUST000322,2024-01-09,SKU-FOO-6994,footwear,2,5575.79,1353.08,760.09,4982.8,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000275,CUST002874,2024-01-09,SKU-LIF-6131,lifestyle,4,525.3,61.63,23.18,486.85,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000276,CUST002594,2024-01-09,SKU-FOO-8976,footwear,3,3224.49,289.75,146.74,3081.48,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000277,CUST000362,2024-01-09,SKU-FAS-2827,fashion,1,2537.83,649.72,94.41,1982.52,Debit Card,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000278,CUST001525,2024-01-09,SKU-FAS-4623,fashion,1,2610.2,513.26,104.85,2201.79,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000279,CUST003968,2024-01-09,SKU-LIF-9588,lifestyle,1,4386.0,77.57,517.01,4825.44,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000280,CUST005323,2024-01-09,SKU-FOO-9658,footwear,3,9743.37,1907.8,391.78,8227.35,NetBanking,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000281,CUST004157,2024-01-09,SKU-HOM-4627,home,4,4579.23,750.27,459.48,4288.44,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000282,CUST002227,2024-01-09,SKU-LIF-6010,lifestyle,3,2741.39,241.13,300.03,2800.29,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000283,CUST001681,2024-01-09,SKU-LIF-8286,lifestyle,1,8504.33,1646.9,822.89,7680.32,Debit Card,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000284,CUST000144,2024-01-09,SKU-BEA-4672,beauty,4,1117.19,165.96,171.22,1122.45,UPI,confirmed,Bangalore,Karnataka,10,delivered
M001,ORD000285,CUST002612,2024-01-09,SKU-FOO-4909,footwear,1,7904.12,1669.22,1122.28,7357.18,COD,delivered,Bangalore,Karnataka,1,delayed
M001,ORD000286,CUST005042,2024-01-09,SKU-FOO-8350,footwear,4,4516.22,1160.27,167.8,3523.75,Credit Card,returned,Bangalore,Karnataka,4,returned
M001,ORD000287,CUST005368,2024-01-09,SKU-FOO-5483,footwear,3,5471.05,821.46,232.48,4882.07,Credit Card,processing,Bangalore,Karnataka,7,delayed
M001,ORD000288,CUST006259,2024-01-09,SKU-BEA-8953,beauty,3,7982.39,1776.94,744.65,6950.1,UPI,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000289,CUST005243,2024-01-09,SKU-FAS-4519,fashion,2,4170.04,25.38,746.04,4890.7,UPI,cancelled,Bangalore,Karnataka,3,cancelled
M001,ORD000290,CUST005496,2024-01-09,SKU-HOM-7155,home,3,8280.87,2361.04,295.99,6215.82,Credit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000291,CUST005680,2024-01-09,SKU-ACC-6478,accessories,2,5508.68,425.16,610.02,5693.54,COD,processing,Bangalore,Karnataka,8,delivered
M001,ORD000292,CUST004975,2024-01-09,SKU-ACC-8619,accessories,2,8098.06,396.21,1386.33,9088.18,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD000293,CUST005652,2024-01-09,SKU-HOM-4012,home,1,1397.78,196.18,144.19,1345.79,Credit Card,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000294,CUST005525,2024-01-09,SKU-BEA-7155,beauty,4,8607.7,1284.43,1318.19,8641.46,UPI,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000295,CUST002685,2024-01-09,SKU-HOM-5025,home,2,6726.93,31.88,1205.11,7900.16,UPI,confirmed,Bangalore,Karnataka,8,delivered
M001,ORD000296,CUST003773,2024-01-09,SKU-ACC-4956,accessories,2,9978.98,2881.88,354.86,7451.96,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000297,CUST000062,2024-01-09,SKU-HOM-3216,home,4,7311.44,191.29,1281.63,8401.78,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000298,CUST002781,2024-01-09,SKU-LIF-5332,lifestyle,2,9613.33,1900.29,925.56,8638.6,NetBanking,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000299,CUST004189,2024-01-09,SKU-LIF-2790,lifestyle,4,7635.26,159.45,373.79,7849.6,UPI,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000300,CUST005710,2024-01-09,SKU-BEA-6758,beauty,3,9548.8,1746.45,390.12,8192.47,COD,returned,Bangalore,Karnataka,8,returned
M001,ORD000301,CUST005479,2024-01-09,SKU-HOM-2321,home,1,5017.97,555.46,223.13,4685.64,NetBanking,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000302,CUST000439,2024-01-09,SKU-ACC-2274,accessories,4,8873.34,190.65,434.13,9116.82,Debit Card,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000303,CUST001791,2024-01-09,SKU-HOM-6588,home,4,5486.98,773.64,565.6,5278.94,UPI,confirmed,Bangalore,Karnataka,6,delivered
M001,ORD000304,CUST005818,2024-01-09,SKU-FAS-8203,fashion,2,8153.01,1241.21,345.59,7257.39,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000305,CUST005279,2024-01-09,SKU-FAS-5510,fashion,1,5804.72,31.64,692.77,6465.85,COD,processing,Bangalore,Karnataka,6,delayed
M001,ORD000306,CUST004696,2024-01-10,SKU-FOO-3611,footwear,2,6211.8,1051.08,928.93,6089.65,Wallet,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000307,CUST001969,2024-01-10,SKU-LIF-6425,lifestyle,3,3478.74,842.1,316.4,2953.04,UPI,delivered,Bangalore,Karnataka,6,delivered
M001,ORD000308,CUST005551,2024-01-10,SKU-BEA-8959,beauty,3,5169.54,1229.57,472.8,4412.77,COD,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000309,CUST002448,2024-01-10,SKU-HOM-3999,home,4,7772.64,628.23,1285.99,8430.4,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000310,CUST000062,2024-01-10,SKU-ACC-1217,accessories,1,9795.26,2719.41,353.79,7429.64,COD,cancelled,Bangalore,Karnataka,8,cancelled
M001,ORD000311,CUST004511,2024-01-10,SKU-HOM-1410,home,1,2939.76,31.51,348.99,3257.24,Debit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD000312,CUST003128,2024-01-10,SKU-FOO-2523,footwear,3,9155.93,488.29,1560.18,10227.82,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD000313,CUST002606,2024-01-10,SKU-LIF-6159,lifestyle,3,1265.62,10.78,62.74,1317.58,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD000314,CUST006123,2024-01-10,SKU-FOO-3135,footwear,3,5461.83,123.25,266.93,5605.51,UPI,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000315,CUST001142,2024-01-10,SKU-BEA-1688,beauty,4,3243.12,3.46,388.76,3628.42,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD000316,CUST003635,2024-01-10,SKU-HOM-5342,home,1,1040.84,24.77,182.89,1198.96,Debit Card,confirmed,Bangalore,Karnataka,7,delayed
M001,ORD000317,CUST001496,2024-01-10,SKU-HOM-3897,home,3,7841.29,1636.7,310.23,6514.82,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD000318,CUST004396,2024-01-10,SKU-FAS-9660,fashion,4,8146.92,852.92,364.7,7658.7,Credit Card,delivered,Bangalore,Karnataka,8,delayed
M001,ORD000319,CUST005615,2024-01-10,SKU-LIF-4586,lifestyle,2,1450.22,242.55,144.92,1352.59,Credit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD000320,CUST003549,2024-01-10,SKU-ACC-6949,accessories,4,8629.27,1179.55,1340.95,8790.67,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD000321,CUST005230,2024-01-10,SKU-HOM-2088,home,4,6106.02,179.62,1066.75,6993.15,Credit Card,cancelled,Bangalore,Karnataka,2,cancelled
M001,ORD000322,CUST004350,2024-01-10,SKU-LIF-9812,lifestyle,1,6094.99,91.58,720.41,6723.82,COD,cancelled,Bangalore,Karnataka,9,cancelled
M001,ORD000323,CUST003610,2024-01-10,SKU-LIF-3785,lifestyle,4,7090.54,500.84,329.49,6919.19,Debit Card,confirmed,Bangalore,Karnataka,9,delivered
M001,ORD000324,CUST005926,2024-01-10,SKU-FAS-6432,fashion,3,9573.24,1039.55,1024.04,9557.73,Credit Card,delivered,Bangalore,Karnataka,4,delivered
